Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Airway smooth muscle cell contraction WP4962	2/17	0.014067209024800026	0.08440325414880015	0	0	12.375586854460094	52.76837358358258	GDI1;GNAQ
Cori Cycle WP1946	2/17	0.014067209024800026	0.08440325414880015	0	0	12.375586854460094	52.76837358358258	GAPDH;PFKP
Cytoplasmic Ribosomal Proteins WP477	4/89	0.015584989359734302	0.0914319375771079	0	0	4.393643713409534	18.2839156632753	RPLP1;RPLP2;RPS10;UBA52
Synaptic signaling pathways associated with autism spectrum disorder WP4539	3/50	0.016574156104610556	0.09512124373080841	0	0	5.942794058611	24.364924698932942	CAMK2B;GSK3B;KRAS
Serotonin Receptor 2 and ELK-SRF/GATA4 signaling WP732	2/20	0.019242788347178488	0.10808715156713022	0	0	10.311424100156495	40.736507139702006	GNAQ;KRAS
The Overlap Between Signal Transduction Pathways that Contribute to a Range of LMNA Laminopathies WP4879	3/55	0.02133856767586361	0.11736212221724986	0	0	5.370010885341074	20.6597161386064	GSK3B;EMD;TMPO
Proximal tubule transport WP4917	3/57	0.023432324353107846	0.12624762508613208	0	0	5.17059748427673	19.40855547700152	ATP6V1H;SLC3A2;ATP1B1
Glutathione metabolism WP100	2/23	0.025090238576642023	0.1324764596846699	0	0	8.83702213279678	32.56686919901022	IDH1;GSS
IL-18 signaling pathway WP4754	7/272	0.028086609142186903	0.14538950614779103	0	0	2.478955007256894	8.855973453594961	GSK3B;PARP1;PTPRZ1;NACA;ECH1;HDGF;ENO1
Signal Transduction of S1P Receptor WP26	2/25	0.02933813157086545	0.14625553390798002	0	0	8.067768932435191	28.470085084347566	GNAI1;GNAI2
Insulin Signaling WP481	5/160	0.02951204298364059	0.14625553390798002	0	0	3.0153609831029184	10.62298666745888	CAP1;GSK3B;SNAP25;STXBP1;VAMP2
Endometrial cancer WP4155	3/63	0.030357672801644264	0.14625553390798002	0	0	4.652122641509434	16.25780082814197	GSK3B;KRAS;CTNNA2
EGF/EGFR signaling pathway WP437	5/162	0.030901529128148864	0.14625553390798002	0	0	2.976645435244161	10.349646185046476	CDC42;STXBP1;NEDD8;KRAS;DNM1
DNA damage response (only ATM dependent) WP710	4/110	0.031023901131995758	0.14625553390798002	0	0	3.5194491639095054	12.223037680639658	CDC42;GSK3B;PPP2R5E;KRAS
Chemokine signaling pathway WP3929	5/164	0.032331497357507566	0.14974588249792978	0	0	2.938903863432165	10.085475691619658	CDC42;GSK3B;KRAS;GNAI1;GNAI2
Intracellular trafficking proteins involved in CMT neuropathy WP4856	2/27	0.03384980987183882	0.15039407729108933	0	0	7.421596244131456	25.128203069800627	NEFL;NDRG1
Association Between Physico-Chemical Features and Toxicity Associated Pathways WP3680	3/66	0.03418047211161121	0.15039407729108933	0	0	4.429919137466308	14.955853494672466	GSK3B;NEFL;PFN2
Thyroid stimulating hormone (TSH) signaling pathway WP2032	3/66	0.03418047211161121	0.15039407729108933	0	0	4.429919137466308	14.955853494672466	GNAQ;GNAI1;GNAI2
Nanoparticle-mediated activation of receptor signaling WP2643	2/28	0.036200453498927185	0.156670815142898	0	0	7.135789093535572	23.681426470646194	KRAS;TLN1
Cannabinoid receptor signaling WP3869	2/29	0.03861216037835315	0.16441306999814886	0	0	6.871152842983829	22.360023240601052	PRKAR2B;PRKAR1A
Hippo-Merlin Signaling Dysregulation WP4541	4/120	0.04069074524396774	0.16946885726210736	0	0	3.214414119954241	10.291765201212478	PPP1CC;PRKAR1A;PRKAR2B;KRAS
PI3K-AKT-mTOR signaling pathway and therapeutic opportunities WP3844	2/30	0.04108335933626845	0.16946885726210736	0	0	6.62541918175721	21.149345898835282	GSK3B;KRAS
Trans-sulfuration and one-carbon metabolism WP2525	2/31	0.043612505649984624	0.17344649402187992	0	0	6.396632669580702	20.03688473068462	AHCYL2;GSS
Tumor suppressor activity of SMARCB1 WP4204	2/31	0.043612505649984624	0.17344649402187992	0	0	6.396632669580702	20.03688473068462	CDK6;H3F3A
Chromosomal and microsatellite instability in colorectal cancer  WP4216	3/73	0.04401861780100741	0.17344649402187992	0	0	3.9855121293800537	12.447322724915507	GSK3B;DCC;KRAS
miRNA regulation of prostate cancer signaling pathways WP3981	2/33	0.04883859139467004	0.1868606975100419	0	0	5.983340905648947	18.065109116344484	GSK3B;KRAS
Purinergic signaling WP4900	2/33	0.04883859139467004	0.1868606975100419	0	0	5.983340905648947	18.065109116344484	GNAI1;GNAI2
FBXL10 enhancement of MAP/ERK signaling in diffuse large B-cell lymphoma WP4553	2/35	0.05427857430830015	0.204707765962732	0	0	5.6201451131028595	16.37499929472011	H3F3A;H2AFV
Cellular Proteostasis WP4918	1/6	0.06279858740827005	0.22180998988060052	0	0	18.485981308411215	51.16591868351389	PFDN1
Fluoroacetic acid toxicity WP4966	1/6	0.06279858740827005	0.22180998988060052	0	0	18.485981308411215	51.16591868351389	ACO2
Amyotrophic lateral sclerosis (ALS) WP2447	2/38	0.06281467811869249	0.22180998988060052	0	0	5.151017214397496	14.255782708284048	PPP3CB;NEFL
Striated Muscle Contraction Pathway WP383	2/38	0.06281467811869249	0.22180998988060052	0	0	5.151017214397496	14.255782708284048	ACTC1;TPM1
Focal Adhesion WP306	5/198	0.06301420167062514	0.22180998988060052	0	0	2.4169750801875156	6.681474200583479	CDC42;PPP1CC;GSK3B;TLN1;MYL12A
Acute viral myocarditis WP4298	3/86	0.06556711919238857	0.22544517504226028	0	0	3.359058877017504	9.15236370027429	GSK3B;PARP1;EIF4G2
G13 Signaling Pathway WP524	2/39	0.06575484272065925	0.22544517504226028	0	0	5.011546758025632	13.640538004979394	CDC42;PIP4K2A
Pancreatic adenocarcinoma pathway WP4263	3/89	0.07111360239964494	0.2300017594059643	0	0	3.2413887670030714	8.568535508880402	CDC42;CDK6;KRAS
Glial Cell Differentiation WP2276	1/7	0.07287650558470934	0.2300017594059643	0	0	15.404205607476635	40.34344464999949	GAP43
Mevalonate pathway WP3963	1/7	0.07287650558470934	0.2300017594059643	0	0	15.404205607476635	40.34344464999949	ACAT2
Molybdenum cofactor (Moco) biosynthesis WP4507	1/7	0.07287650558470934	0.2300017594059643	0	0	15.404205607476635	40.34344464999949	GPHN
Pentose Phosphate Metabolism WP134	1/7	0.07287650558470934	0.2300017594059643	0	0	15.404205607476635	40.34344464999949	PGD
Androgen receptor signaling pathway WP138	3/90	0.07300799662651855	0.2300017594059643	0	0	3.2039687703318154	8.385383174557386	CDC42;GSK3B;RHOB
Common Pathways Underlying Drug Addiction WP2636	2/42	0.07484119742825333	0.2300017594059643	0	0	4.634976525821596	12.015651861236954	PPP1CC;GNAI1
Fas ligand pathway and stress induction of heat shock proteins WP314	2/42	0.07484119742825333	0.2300017594059643	0	0	4.634976525821596	12.015651861236954	PARP1;SPTAN1
ErbB signaling pathway WP673	3/91	0.07492481556406412	0.2300017594059643	0	0	3.16739922813036	8.207587001371898	CAMK2B;GSK3B;KRAS
Renin-angiotensin-aldosterone system (RAAS) WP4756	2/44	0.08110759237575375	0.24532680165233484	0	0	4.413816230717639	11.08741237840029	CAMK2B;GNAQ
Integrated breast cancer pathway WP1984	4/152	0.08177560055077827	0.24532680165233484	0	0	2.515306775970283	6.2977656479564175	CDC42;GDI1;KRAS;PHB
HIF1A and PPARG regulation of glycolysis WP2456	1/8	0.08284655391141456	0.2457470812653196	0	0	13.202937249666222	32.88541571880503	GAPDH
Ciliary landscape WP4352	5/216	0.08417806604627684	0.24612892062443936	0	0	2.2087564883773414	5.466276698209461	EFTUD2;PSMC6;GDI1;H3F3A;NEFL
Breast cancer pathway WP4262	4/154	0.08483989309403024	0.24612892062443936	0	0	2.481516587677725	6.1218751409910075	GSK3B;CDK6;PARP1;KRAS
Energy Metabolism WP1541	2/47	0.09079595478538531	0.2576358806359334	0	0	4.118935837245696	9.881905970168374	GSK3B;PPP3CB
NO/cGMP/PKG mediated Neuroprotection WP4008	2/47	0.09079595478538531	0.2576358806359334	0	0	4.118935837245696	9.881905970168374	CAMK2B;NEFL
Cytosine methylation WP3585	1/9	0.09270988128944573	0.2576358806359334	0	0	11.55198598130841	27.473859735815534	IDH1
Methylation Pathways WP704	1/9	0.09270988128944573	0.2576358806359334	0	0	11.55198598130841	27.473859735815534	COMT
Exercise-induced Circadian Regulation WP410	2/48	0.09409771166432329	0.25876870707688904	0	0	4.029189630536845	9.522673605121868	TUBB3;EIF4G2
Wnt signaling pathway and pluripotency WP399	3/102	0.09742503120017974	0.26515678594688097	0	0	2.813893653516295	6.552635664440629	GSK3B;PPP2R5E;PPP2R2A
Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases WP4518	1/10	0.10246762456232947	0.27324699883287856	0	0	10.26791277258567	23.39244500807539	GSS
Liver X receptor pathway WP2874	1/10	0.10246762456232947	0.27324699883287856	0	0	10.26791277258567	23.39244500807539	FASN
Copper homeostasis WP3286	2/52	0.1076362631076588	0.2785879751021757	0	0	3.7061032863849763	8.260895591254407	GSK3B;MAPT
Wnt Signaling Pathway WP363	2/52	0.1076362631076588	0.2785879751021757	0	0	3.7061032863849763	8.260895591254407	GSK3B;CDK6
One-carbon metabolism and related pathways WP3940	2/52	0.1076362631076588	0.2785879751021757	0	0	3.7061032863849763	8.260895591254407	GSS;DNM1
NAD metabolism, sirtuins and aging WP3630	1/11	0.11212090854714335	0.2873778626839403	0	0	9.240654205607477	20.220191150159177	PARP1
DNA IR-double strand breaks and cellular response via ATM WP3959	2/55	0.11810829981587277	0.299813376455677	0	0	3.4957923642483832	7.467548326427223	PARP1;TP53BP1
Iron metabolism in placenta WP2007	1/12	0.1216708462021688	0.3030292773337034	0	0	8.40016992353441	17.694419176440732	FTH1
Nanoparticle triggered regulated necrosis WP2513	1/12	0.1216708462021688	0.3030292773337034	0	0	8.40016992353441	17.694419176440732	PARP1
Wnt signaling WP428	3/115	0.127048562842655	0.31346561299496184	0	0	2.4856384770889486	5.1283342112650505	CAMK2B;GSK3B;PPP3CB
Dopamine metabolism WP2436	1/13	0.13111853872585816	0.32051198355209776	0	0	7.699766355140187	15.643257181170846	COMT
MET in type 1 papillary renal cell carcinoma WP4205	2/59	0.1324431136146773	0.32077965132362213	0	0	3.2498146775389176	6.569832036834816	CDC42;KRAS
Notch Signaling Pathway Netpath WP61	2/61	0.13975278766182167	0.3340790987776583	0	0	3.139333174186361	6.177831656388722	GSK3B;MAPT
Omega-9 FA synthesis WP4724	1/14	0.1404650756224245	0.3340790987776583	0	0	7.107117181883537	13.949823970578867	FASN
Genotoxicity pathway WP4286	2/63	0.14714761655547143	0.3436856105498224	0	0	3.0360963595782344	5.818129145198848	HIST1H1E;HIST1H2BC
Biogenic Amine Synthesis WP550	1/15	0.14971153489859687	0.3436856105498224	0	0	6.59913217623498	12.532048548494316	COMT
Cysteine and methionine catabolism WP4504	1/15	0.14971153489859687	0.3436856105498224	0	0	6.59913217623498	12.532048548494316	GSS
miRNAs involved in DNA damage response WP1545	1/15	0.14971153489859687	0.3436856105498224	0	0	6.59913217623498	12.532048548494316	CDK6
SREBF and miR33 in cholesterol and lipid homeostasis WP2011	1/16	0.1588589831160387	0.3522187400168195	0	0	6.158878504672897	11.330725094627836	FASN
MAPK pathway in congenital thyroid cancer WP4928	1/16	0.1588589831160387	0.3522187400168195	0	0	6.158878504672897	11.330725094627836	KRAS
NAD+ metabolism WP3644	1/16	0.1588589831160387	0.3522187400168195	0	0	6.158878504672897	11.330725094627836	PARP1
Ebola Virus Pathway on Host WP4217	3/129	0.1620195283542941	0.3522187400168195	0	0	2.2078840970350404	4.018433851756746	CDC42;CLTC;RHOB
Histone Modifications WP2369	2/67	0.1621652478801193	0.3522187400168195	0	0	2.8486818345973277	5.18214940611946	HIST1H4A;H3F3A
Melanoma WP4685	2/68	0.1659623462835603	0.3522187400168195	0	0	2.8053777208706787	5.038442525000758	CDK6;KRAS
Serotonin and anxiety WP3947	1/17	0.16790847553768617	0.3522187400168195	0	0	5.773656542056075	10.302144585073925	CAMK2B
MAP3K1 role in promoting and blocking gonadal determination WP4872	1/17	0.16790847553768617	0.3522187400168195	0	0	5.773656542056075	10.302144585073925	GSK3B
Regulation of Wnt/B-catenin Signaling by Small Molecule Compounds WP3664	1/17	0.16790847553768617	0.3522187400168195	0	0	5.773656542056075	10.302144585073925	GSK3B
Sterol regulatory element-binding proteins (SREBP) signaling WP1982	2/69	0.16977493518530917	0.3522187400168195	0	0	2.763366267255273	4.900226637996051	ACLY;FASN
Angiopoietin Like Protein 8 Regulatory Pathway WP3915	3/132	0.16986161028645214	0.3522187400168195	0	0	2.156208863536639	3.8224650404313416	CAP1;GSK3B;FASN
Circadian rhythm related genes WP3594	4/201	0.17126463932177555	0.3522187400168195	0	0	1.8849568167055597	3.326091730079124	PPP1CC;GSK3B;GNAQ;UBA52
TCA Cycle (aka Krebs or citric acid cycle) WP78	1/18	0.17686105623079498	0.3522187400168195	0	0	5.4337548103353495	9.413387102196012	ACO2
Estrogen metabolism WP697	1/18	0.17686105623079498	0.3522187400168195	0	0	5.4337548103353495	9.413387102196012	COMT
Fatty acid transporters WP5061	1/18	0.17686105623079498	0.3522187400168195	0	0	5.4337548103353495	9.413387102196012	FABP3
Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells WP4301	1/18	0.17686105623079498	0.3522187400168195	0	0	5.4337548103353495	9.413387102196012	KRAS
MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement WP4560	1/18	0.17686105623079498	0.3522187400168195	0	0	5.4337548103353495	9.413387102196012	TJP1
Non-genomic actions of 1,25 dihydroxyvitamin D3 WP4341	2/71	0.17744353190241288	0.3522187400168195	0	0	2.682996529904062	4.639176948565197	CAMK2B;KRAS
MECP2 and Associated Rett Syndrome WP3584	2/72	0.1812980496681482	0.3545384082399342	0	0	2.6445338698859824	4.515840200324165	GPRIN1;HNRNPF
Non-small cell lung cancer WP4255	2/72	0.1812980496681482	0.3545384082399342	0	0	2.6445338698859824	4.515840200324165	CDK6;KRAS
Head and Neck Squamous Cell Carcinoma WP4674	2/73	0.18516507725207607	0.3578794756967591	0	0	2.6071546650796797	4.396986006611402	CDK6;KRAS
Nucleotide metabolism WP404	1/19	0.18571775822142422	0.3578794756967591	0	0	5.131619937694704	8.639221676650196	SRM
Arrhythmogenic Right Ventricular Cardiomyopathy WP2118	2/74	0.18904390479689204	0.36164920917666304	0	0	2.570813771517997	4.282399856352021	CTNNA2;EMD
Nanomaterial induced apoptosis WP2507	1/20	0.19447960353773455	0.3685406082096298	0	0	4.861288735858338	7.960010231667535	DIABLO
Joubert Syndrome WP4656	2/76	0.19683418847559772	0.3685406082096298	0	0	2.5010785433320644	4.065237026223405	PARP1;MYO5A
Leptin signaling pathway WP2034	2/76	0.19683418847559772	0.3685406082096298	0	0	2.5010785433320644	4.065237026223405	CDC42;GSK3B
Urea cycle and metabolism of amino groups WP497	1/21	0.20314760340500082	0.36912517154464936	0	0	4.617990654205608	7.360257196054018	SRM
FOXA2 pathway WP5066	1/21	0.20314760340500082	0.36912517154464936	0	0	4.617990654205608	7.360257196054018	FASN
Galanin receptor pathway WP4970	1/21	0.20314760340500082	0.36912517154464936	0	0	4.617990654205608	7.360257196054018	VAMP2
Nicotine Activity on Dopaminergic Neurons WP1602	1/21	0.20314760340500082	0.36912517154464936	0	0	4.617990654205608	7.360257196054018	GNAI1
Male infertility WP4673	3/146	0.20777058830194678	0.36912517154464936	0	0	1.9437260852355192	3.0542171277604644	HIST1H4A;PARP1;SIRPA
Methionine De Novo and Salvage Pathway WP3580	1/22	0.21172275831876539	0.36912517154464936	0	0	4.397863818424566	6.827585083249908	SRM
NAD+ biosynthetic pathways WP3645	1/22	0.21172275831876539	0.36912517154464936	0	0	4.397863818424566	6.827585083249908	PARP1
PI3K/AKT/mTOR - VitD3 signaling WP4141	1/22	0.21172275831876539	0.36912517154464936	0	0	4.397863818424566	6.827585083249908	GSK3B
PKC-gamma calcium signaling pathway in ataxia WP4760	1/22	0.21172275831876539	0.36912517154464936	0	0	4.397863818424566	6.827585083249908	GNAQ
Regulation of apoptosis by parathyroid hormone-related protein WP3872	1/22	0.21172275831876539	0.36912517154464936	0	0	4.397863818424566	6.827585083249908	GSK3B
DNA IR-damage and cellular response via ATR WP4016	2/80	0.21252661391964658	0.36912517154464936	0	0	2.372336583604189	3.6740093329901877	PARP1;TP53BP1
Regulation of Actin Cytoskeleton WP51	3/150	0.2189365287558045	0.37301602127235267	0	0	1.8904505198305737	2.8715440804932384	CDC42;PIP4K2A;KRAS
Hippo-Yap signaling pathway WP4537	1/23	0.220206058125105	0.37301602127235267	0	0	4.197748513169074	6.3519975504002195	NDRG1
NRF2-ARE regulation WP4357	1/23	0.220206058125105	0.37301602127235267	0	0	4.197748513169074	6.3519975504002195	GSK3B
Glioblastoma signaling pathways WP2261	2/82	0.22041855802457203	0.37301602127235267	0	0	2.312793427230047	3.497468674601846	CDK6;KRAS
EGFR Tyrosine Kinase Inhibitor Resistance WP4806	2/84	0.22833452277539168	0.379559744016009	0	0	2.2561548150692774	3.3322132346085604	GSK3B;KRAS
MicroRNAs in cardiomyocyte hypertrophy WP1544	2/84	0.22833452277539168	0.379559744016009	0	0	2.2561548150692774	3.3322132346085604	GSK3B;PPP3CB
NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence WP5046	1/24	0.22859848219145995	0.379559744016009	0	0	4.015034538805364	5.92534046337219	PARP1
IL-7 signaling pathway WP205	1/25	0.2369009994904709	0.3836924163526645	0	0	3.8475467289719627	5.540901865454593	GSK3B
MTHFR deficiency WP4288	1/25	0.2369009994904709	0.3836924163526645	0	0	3.8475467289719627	5.540901865454593	COMT
Physiological and pathological hypertrophy of the heart WP1528	1/25	0.2369009994904709	0.3836924163526645	0	0	3.8475467289719627	5.540901865454593	PPP3CB
Relationship between inflammation, COX-2 and EGFR WP4483	1/25	0.2369009994904709	0.3836924163526645	0	0	3.8475467289719627	5.540901865454593	KRAS
Retinoblastoma gene in cancer WP2446	2/87	0.24024347312105407	0.38673339575584315	0	0	2.176194421430544	3.103476084071266	CDK6;HMGB2
Wnt/beta-catenin signaling pathway in leukemia WP3658	1/26	0.2451145687595446	0.3921833100152714	0	0	3.6934579439252335	5.193111011399348	GSK3B
Epithelial to mesenchymal transition in colorectal cancer WP4239	3/160	0.24734692629646468	0.3933710153148595	0	0	1.7691383247205865	2.4714214324198682	TJP1;GSK3B;KRAS
1q21.1 copy number variation syndrome WP4905	1/27	0.253240138459512	0.4003317158880908	0	0	3.551222142343638	4.877309132932216	TJP1
TNF-alpha signaling pathway WP231	2/92	0.2601491056331115	0.40880573742346094	0	0	2.054773082942097	2.766752632491569	DIABLO;KRAS
LncRNA involvement in canonical Wnt signaling and colorectal cancer WP4258	2/94	0.268119616584194	0.415654912845789	0	0	2.009899979587671	2.64567569661732	GSK3B;CDK6
T-Cell Receptor and Co-stimulatory Signaling WP2583	1/29	0.26923102309329516	0.415654912845789	0	0	3.297229639519359	4.326576745257571	GSK3B
Gastric Cancer Network 1 WP2361	1/29	0.26923102309329516	0.415654912845789	0	0	3.297229639519359	4.326576745257571	H3F3A
MAPK Signaling Pathway WP382	4/246	0.2727838810358076	0.4171164267245628	0	0	1.530923191414359	1.988784721356687	CDC42;PPP3CB;KRAS;MAPT
Eicosanoid metabolism via cyclooxygenases (COX) WP4719	1/30	0.2770981851649664	0.4171164267245628	0	0	3.1833709313567513	4.085485334604306	AKR1B1
Extracellular vesicle-mediated signaling in recipient cells WP2870	1/30	0.2770981851649664	0.4171164267245628	0	0	3.1833709313567513	4.085485334604306	KRAS
