logFC	AveExpr	t	P.Value	adj.P.Val	B
TAGLN3	2.4206047	-2.13966065	4.11558999159401	0.00573929139126182	0.273361596949765	-1.8118111716945
PEA15	1.408108	2.64224433333333	4.074955201934	0.0060158250523439	0.273361596949765	-1.85640018160912
HMGCL	-1.19373733333333	-3.09541866666667	-4.05321130001332	0.00616986567833538	0.273361596949765	-1.88038245030229
PDS5A	2.7347985	-2.34608675	4.05291086938606	0.00617202451867214	0.273361596949765	-1.8807144055071
POU3F2	1.25416463333333	-0.89131235	4.01558758821569	0.00644687167694834	0.273361596949765	-1.92208069394792
FHL1	1.14814237	1.06977348166667	3.98709519814599	0.00666584833624358	0.273361596949765	-1.95382845684398
PBRM1	-1.47779366666667	-2.76357883333333	-3.95466021661849	0.00692523492235686	0.273361596949765	-1.99014706947772
AK2	-1.01899066666667	1.33820333333333	-3.94843267133519	0.00697630860543617	0.273361596949765	-1.99714191299789
FABP5	1.260724	2.21486466666667	3.9393970674832	0.00705115658168622	0.273361596949765	-2.00730317938687
FUBP3	0.90550441	0.334523795	3.92644674570875	0.00715999091139546	0.273361596949765	-2.02189241099628
UPF1	1.55343319666667	-0.580646701666667	3.88953634658457	0.00748054244192225	0.273361596949765	-2.06363887148355
CHMP4B	2.17479473333333	-2.1286253	3.87763709577472	0.00758724818584359	0.273361596949765	-2.07714914757411
NEFM	-3.18869107666667	-1.53857246166667	-3.87103244089015	0.00764720201647293	0.273361596949765	-2.08465891715784
GABARAPL2	0.816249333333334	-2.36837666666667	3.86882298709196	0.00766737535484766	0.273361596949765	-2.08717289759267
DPYSL2	0.853405333333332	5.23779533333333	3.86361577966837	0.00771515314518257	0.273361596949765	-2.09310125565821
DHX38	1.89784956666667	-2.07667188333333	3.85887663602619	0.00775892303621994	0.273361596949765	-2.09850093285941
AP1G1	1.0789122	-1.58114923333333	3.85564365415083	0.00778894005203656	0.273361596949765	-2.10218682065113
RAVER1	1.3907369	-1.51076121666667	3.83563470617523	0.00797760051947553	0.273361596949765	-2.12504024383727
BOLA2	1.22984486666667	-0.242962066666667	3.81467889297372	0.00818062789196705	0.273361596949765	-2.14905151801144
LGALS1	1.80135530666667	0.485016346666667	3.81395742008519	0.00818771885587614	0.273361596949765	-2.14987957471478
USP10	2.37707433333333	-2.70166983333333	3.79905438344199	0.00833572411052534	0.273361596949765	-2.16700491031313
UBE2K	0.940928693333334	-0.77768232	3.7891913343488	0.00843530239866031	0.273361596949765	-2.17836036204585
DNM1L	-1.1850878	-0.4145634	-3.76882256606989	0.0086451366181263	0.273361596949765	-2.20186566675959
FASN	0.813682666666666	4.71940033333333	3.75473364199686	0.00879365094903836	0.273361596949765	-2.21816698700956
RAB5B	2.3673848	-1.94000226666667	3.75311491567278	0.0088108940515875	0.273361596949765	-2.22004214554983
POLD1	1.861588	-2.92659166666667	3.74899275041399	0.00885497335991923	0.273361596949765	-2.22481941292299
ASAH1	-0.9216943	-1.22991985	-3.73439617449999	0.00901302742838378	0.273824357109945	-2.24175975424547
MACROD1	0.929663	-1.88811683333333	3.64699357098465	0.0100270938957865	0.279015793675454	-2.3439771312861
TUBB2A	1.0134261	0.62594815	3.64352471284817	0.0100698572540875	0.279015793675454	-2.34806140433055
LAMP2	-0.855367648	-0.694251709333333	-3.63846458786566	0.0101325981751867	0.279015793675454	-2.3540229890508
EIF3A	0.8355584	1.2462928	3.62487414221018	0.0103032488568308	0.279015793675454	-2.37005647943795
RBX1	1.06646566666667	-1.7809495	3.60603888127676	0.0105450118381155	0.279015793675454	-2.39233026926767
RAB1B	2.00224250333333	-1.25696774833333	3.60474825114756	0.0105618050919379	0.279015793675454	-2.39385874916018
MYCBP	-0.955555333333333	-1.76134	-3.59759027617477	0.010655478218957	0.279015793675454	-2.4023410580441
SNX3	1.4333536	-2.2319752	3.5865045144185	0.0108023618264706	0.279015793675454	-2.41549519760438
DCX	1.2069928	-1.14493726666667	3.55924494764382	0.0111731050088896	0.279015793675454	-2.44793018635853
ILKAP	1.559126	-2.06532566666667	3.55632262894331	0.011213672995086	0.279015793675454	-2.4514148431528
GFAP	-1.70572366666667	-2.70232816666667	-3.55261414171278	0.0112653879337518	0.279015793675454	-2.45583903958892
HSPH1	0.737730333333333	1.9366405	3.53643140814501	0.0114941441570054	0.279015793675454	-2.47517221964135
THY1	1.64606933333334	-4.13632533333333	3.53047866952942	0.0115795709201467	0.279015793675454	-2.48229498794808
COPA	1.39202353	0.401125235	3.52723215327467	0.0116264548357755	0.279015793675454	-2.48618213994117
SART1	0.919025666666667	-1.06916316666667	3.52574022173629	0.0116480701510804	0.279015793675454	-2.4879690712386
X3.Sep	1.38428033333333	-2.30519716666667	3.52014544723634	0.0117295219555041	0.279015793675454	-2.49467344400859
PITPNB	1.4610614	-1.63105396666667	3.51643108664191	0.0117839430104652	0.279015793675454	-2.49912737758246
TOP2A	1.99143163333333	-2.13640785	3.51480339990654	0.0118078784157324	0.279015793675454	-2.50107988769431
PPP1R7	1.64990866666667	-2.93344666666667	3.44567247955363	0.0128754092919422	0.297392968373371	-2.58441553820691
NPM3	-1.43335803333333	-1.14484598333333	-3.44437991762266	0.0128963512930981	0.297392968373371	-2.58598124646283
UBXN7	1.26250156666667	-0.71639675	3.41487225732879	0.0133847261733073	0.304980546377503	-2.62179919144795
MARS	0.76481009	0.280434955	3.40091124303793	0.0136228179707198	0.305083731962017	-2.63879542405128
APEX1	0.714796	3.287396	3.39125624786472	0.0137901840108285	0.305083731962017	-2.65056801247903
DDX46	1.78078360333333	-0.385388065	3.37603660739936	0.0140585961952524	0.305083731962017	-2.66915634918541
NUDT16L1	1.35075933333333	-1.77215	3.34802130100543	0.014567727236074	0.305083731962017	-2.70346989771821
NAGK	0.781036333333334	-2.52302683333333	3.34594264048508	0.0146062984185134	0.305083731962017	-2.70602087092264
FEN1	0.911580166666667	0.256048883333333	3.34176637790548	0.0146841298720257	0.305083731962017	-2.71114814143805
SMC3	0.725333166666667	1.17495708333333	3.33450254027776	0.0148205844837637	0.305083731962017	-2.72007268251752
ANP32E	0.735267966666667	1.14281168333333	3.32976613090436	0.0149103055689037	0.305083731962017	-2.72589646405829
SLC25A13	-0.824139409666667	-0.477655295166667	-3.32446483669805	0.0150114310035708	0.305083731962017	-2.73241902291346
PLOD1	-1.40774713333333	-0.3734859	-3.30664830108629	0.0153568153628955	0.305083731962017	-2.75437241562796
LIMA1	1.66196966666667	-3.29144716666667	3.30619771242721	0.0153656619558986	0.305083731962017	-2.75492827356266
ALDOC	0.678495666666666	2.6051955	3.30388471933683	0.0154111614980353	0.305083731962017	-2.75778214258583
RBM26	2.0897191	-2.37945411666667	3.298423470862	0.0155191754356769	0.305083731962017	-2.76452378211553
TXNDC12	-0.8071577	-0.60133315	-3.28967372043416	0.0156939550220658	0.305083731962017	-2.77533461165257
SUPT5H	1.18508906666667	-1.26858046666667	3.28539556401253	0.0157801930325181	0.305083731962017	-2.78062485978574
GPM6A	1.72041366666667	-2.79721316666667	3.24707776846517	0.0165760292927388	0.312558823154912	-2.82813352663565
SERPINH1	-0.828815000000002	4.7603245	-3.24706000769127	0.0165764081564027	0.312558823154912	-2.82815559968308
ATP5J2.PTCD1	2.06890713333333	-2.36922843333333	3.23973335210271	0.0167335035161645	0.312558823154912	-2.83726524393089
KRT18	-1.01908011	0.342212378333333	-3.23572929428392	0.0168200411624639	0.312558823154912	-2.84224716028859
NIPSNAP1	-1.22707496666667	1.39768185	-3.20644066033572	0.0174680444139127	0.320242565663169	-2.8787621111912
LSM14B	1.482218	-2.76127966666667	3.18699771666542	0.0179131778574836	0.320242565663169	-2.90307295932981
LMNA	0.895157333333333	0.569497266666667	3.18324363425015	0.0180005364100417	0.320242565663169	-2.90777339075047
MEIS2	1.17698066666667	-3.13165266666667	3.18038086172521	0.0180674648887123	0.320242565663169	-2.91135922104585
RUFY3	2.8889126	-2.51437436666667	3.18026781136437	0.0180701134230001	0.320242565663169	-2.91150084956634
CPNE3	0.6648529	-0.78873515	3.16200183080338	0.0185036350598886	0.321072950417905	-2.9344089006235
MAT2A	0.735771	2.48866816666667	3.15902640806107	0.0185753163747698	0.321072950417905	-2.93814509935835
HMGB3	0.748918	2.48816666666667	3.15716891926217	0.0186202181276841	0.321072950417905	-2.94047817502996
HIST1H2AJ	-2.33944436666667	-0.40308555	-3.14877376004506	0.0188246314328518	0.321699505022128	-2.95102904205375
VAT1	0.730788966666667	1.42770318333333	3.11904463921059	0.0195683036964365	0.323686113296502	-2.98847338331348
QKI	0.725049533333333	1.1158759	3.11414320199806	0.019693941805953	0.323686113296502	-2.99465890422681
CKAP5	1.60761500666667	-1.08888983	3.1130786671697	0.019721344276577	0.323686113296502	-2.9960027753246
WDR77	1.05509163333333	-1.43131585	3.11297644366521	0.0197239778112801	0.323686113296502	-2.9961318309082
MYH9	-0.6859	2.84697366666667	-3.10817177848579	0.0198481888074035	0.323686113296502	-3.00219930563631
EEF1G	0.845776	3.155796	3.10404427851438	0.0199555702032326	0.323686113296502	-3.00741422601741
PDCD5	0.90749447	0.580793931666667	3.09331155076563	0.0202377493678324	0.3255046410927	-3.0209857248701
EEF1A2	1.52145961666667	-0.677116258333333	3.07019018035244	0.020860425590611	0.326383970637632	-3.050276880178
PSMD6	1.43038593333333	-0.2070682	3.06941402787761	0.020881684281539	0.326383970637632	-3.05126141885843
RBM12	1.0106016	-0.752518866666667	3.06466507864261	0.0210122684578084	0.326383970637632	-3.05728718630509
GAR1	-0.89265936	-1.00437898666667	-3.05942691426659	0.0211573295480834	0.326383970637632	-3.06393726219546
TBL1XR1	0.9599816	-1.39031886666667	3.05896556401812	0.0211701575466808	0.326383970637632	-3.06452314478988
NCAM1	2.36367309	-0.453301045	3.04896116223982	0.0214504109591256	0.326383970637632	-3.07723511678899
RPL7	-1.19302323666667	0.844780115	-3.04769757170262	0.0214860921109413	0.326383970637632	-3.07884164273199
OSBPL8	1.23377466666667	-2.50389633333333	3.03372419009647	0.0218849741122175	0.329783015222407	-3.09662162591666
RANBP3	0.813813233333334	-0.676049483333333	3.02236183894222	0.0222152172022374	0.329783015222407	-3.11109843017454
SEC11A	-0.92515	-2.58883233333333	-3.01742505313011	0.0223603759523802	0.329783015222407	-3.11739370997793
SMC2	0.877416433333334	-1.21581945	3.01611541693861	0.0223990553703829	0.329783015222407	-3.11906426589078
KIF5C	2.10380073133333	-1.67525763433333	2.98847432387171	0.0232324854463151	0.334101729956505	-3.15437491883973
GNAI2	0.790577333333333	2.26948766666667	2.98777800834246	0.0232539076501651	0.334101729956505	-3.15526571213392
TPM1	-0.955615300000001	0.184393916666667	-2.98487376804421	0.0233434866471135	0.334101729956505	-3.15898176111395
PPA1	1.29873393333333	1.00734103333333	2.98335072621255	0.0233906122331095	0.334101729956505	-3.16093096148464
IQGAP1	1.6024562	-0.4631899	2.96218767017764	0.0240561475197646	0.335666618188372	-3.1880459608599
UBAP2L	0.788560494	0.020521153	2.96061238701289	0.0241064959276191	0.335666618188372	-3.19006652802647
PRPS1	-0.783558866666667	1.32653756666667	-2.94169903173086	0.0247199288495434	0.335666618188372	-3.21435010105198
POLD2	0.986138106666667	-0.770934713333333	2.92931942003552	0.0251305251846581	0.335666618188372	-3.2302684800165
MAT2B	1.28643126666667	0.531813366666667	2.92756645528958	0.0251892560998098	0.335666618188372	-3.23252403786653
CLIC4	0.943720433333333	0.29731515	2.92023198616861	0.0254365929227706	0.335666618188372	-3.24196538127459
LSM12	0.892766666666667	-1.63602866666667	2.919741600259	0.0254532227863654	0.335666618188372	-3.24259686360803
XPO5	1.57841204933333	0.103184975333333	2.91480173287059	0.0256213954616596	0.335666618188372	-3.24895965528811
SREK1	1.53100433333333	-2.18033716666667	2.91347424802988	0.0256667914988164	0.335666618188372	-3.25067001582635
DYNC1H1	0.753273333333333	4.12957233333333	2.90598952975917	0.0259243684455547	0.335666618188372	-3.26031739455596
CORO1C	1.03914946666667	0.906907333333333	2.90263851287444	0.0260405876198982	0.335666618188372	-3.26463880540774
SF3B5	0.669813236666667	0.374610615	2.90002510449898	0.0261316134007773	0.335666618188372	-3.26800992351762
G3BP1	0.634323666666666	2.2176335	2.89768264924052	0.0262134920882294	0.335666618188372	-3.2710322091225
FLNC	1.06821883333333	1.72601691666667	2.89732192135426	0.0262261254959071	0.335666618188372	-3.27149768479174
AKAP12	1.64942003333333	-1.66895431666667	2.89704079785212	0.026235975530305	0.335666618188372	-3.27186045115262
PAIP1	2.013401	-3.27189883333333	2.88796272675802	0.0265561974937568	0.335666618188372	-3.28357987424988
RANGAP1	0.850833503333334	0.0885460483333333	2.88324050001029	0.0267244260501442	0.335666618188372	-3.28967984051453
CRABP1	0.589707999999999	5.158555	2.87763149988193	0.0269257321695923	0.335666618188372	-3.29692862203374
RAB21	1.71299802	-0.988433356666667	2.87755834025112	0.0269283685751911	0.335666618188372	-3.29702319347472
G6PD	0.743009533333334	-0.0814841666666667	2.87279132767263	0.0271007522566748	0.335666618188372	-3.3031866904678
EIF4H	1.02457779333333	0.922707436666667	2.86796555022102	0.0272764664816268	0.335666618188372	-3.30942878751807
GTF2F2	0.988330546666667	-0.447797226666667	2.86002466376505	0.0275682697594545	0.335666618188372	-3.31970594535541
DNAJC10	1.00677466666667	-3.79661	2.85822089451423	0.0276350178072114	0.335666618188372	-3.32204137954673
GPX1	1.07228919666667	-0.363890301666667	2.85622286456037	0.0277091565693641	0.335666618188372	-3.32462875542393
XRN2	1.6042005	-0.69146925	2.8423880434448	0.0282283907113558	0.337707183223766	-3.34255642799527
TPT1	0.555377333333333	2.056206	2.84233278091099	0.028230485535947	0.337707183223766	-3.34262808128633
CLNS1A	0.716402863333334	-0.602452168333333	2.83651284289036	0.0284520348284416	0.338243445103337	-3.35017605865636
TMX4	0.951893000000001	-2.64215483333333	2.82100750810635	0.0290514109210261	0.343237040141012	-3.37030298278892
RTN3	1.53896133333333	-2.08749	2.8149811327194	0.0292879987915061	0.343909384582471	-3.37813250091964
PPP2R5C	2.63804043333333	-2.31154811666667	2.80847243236511	0.0295458373310502	0.34482154055872	-3.38659293805557
RPRD1A	0.964666333333334	-1.06853693333333	2.79836203403495	0.0299511768376228	0.346228620848954	-3.39974381487269
HARS	0.91209365	-0.798503708333333	2.7886764676258	0.0303450582621318	0.346228620848954	-3.41235191841308
PGAM1	0.728007666666666	3.85500516666667	2.78671614242381	0.0304254493499304	0.346228620848954	-3.41490491126709
ACY1	1.67090033333333	-2.24777116666667	2.78469527096167	0.0305085613955687	0.346228620848954	-3.41753716003812
RPL18	-0.957125966666667	-0.324512883333333	-2.78318419005706	0.0305708656862451	0.346228620848954	-3.41950565819401
CTNND1	0.8962135	-0.79068525	2.76945304956203	0.0311432841940706	0.349510912148492	-3.43740373513993
MRE11A	1.22528756666667	-1.82365988333333	2.76749360198275	0.0312258965399123	0.349510912148492	-3.43995932279695
XPNPEP1	1.05312653333333	-1.4366494	2.7430831543467	0.0322748765712795	0.354791209722036	-3.47182738691091
PFDN6	1.08357247333333	-0.115971936666667	2.74190379521944	0.0323264981607861	0.354791209722036	-3.47336848246913
TBCB	0.882802866666667	1.46990123333333	2.73936952677003	0.0324377230050045	0.354791209722036	-3.47668050815837
HTATSF1	1.14111788666667	-0.809413723333333	2.73546060355161	0.0326100787914698	0.354791209722036	-3.48179023469681
ZC3HAV1L	-0.865173	-2.2560945	-2.73447659152529	0.0326536201623993	0.354791209722036	-3.48307675335092
DECR1	-0.763415833333334	1.62025741666667	-2.73095744270423	0.0328098454131663	0.354791209722036	-3.48767849388845
SART3	1.60074859233333	-0.0952726295	2.72442137210761	0.033102114962263	0.355370270496291	-3.49622825170997
ZNF207	0.764238806666667	-0.313537196666667	2.72147584226688	0.0332347327162153	0.355370270496291	-3.50008253103017
ACP2	-0.539061333333333	-1.71212266666667	-2.70060288954609	0.034190843510761	0.362657692531669	-3.52741727666779
WDR5	1.51994813333333	-1.45940073333333	2.69651727971039	0.0343813874377216	0.362657692531669	-3.53277215116458
PDAP1	2.25526619666667	-1.069723835	2.69431228875778	0.0344846917663343	0.362657692531669	-3.53566275501099
IPO7	1.2166962	0.7542869	2.68160277891733	0.035086595854715	0.366266151323644	-3.55233214038638
CDK2	1.18657656666667	-1.52782905	2.67424944866629	0.0354399225173575	0.366266151323644	-3.56198267724321
HN1	0.753215666666667	1.8038035	2.67075643902726	0.0356090818667234	0.366266151323644	-3.56656846680828
EXOSC9	0.890379666666668	-2.15153516666667	2.665487640061	0.0358658610361972	0.366266151323644	-3.5734874649071
SUPT6H	1.07356886666667	-2.1838799	2.66072351654314	0.0360997349767994	0.366266151323644	-3.57974563616084
KPNA2	1.02941513333333	0.0121245	2.66067086894085	0.0361023284955569	0.366266151323644	-3.57981480433327
TUBB3	0.623540666666667	4.28676866666667	2.65935231781344	0.0361673472310182	0.366266151323644	-3.58154718210675
COL1A1	1.98629273333333	-2.65996663333333	2.62962332310515	0.0376667187148713	0.377565102061068	-3.62064221628698
UCHL3	1.67106676666667	-2.31054128333333	2.62435804516017	0.0379390607742654	0.377565102061068	-3.62757320339274
BTF3	2.62140791	-1.38494117833333	2.6237787200591	0.0379691528264543	0.377565102061068	-3.62833592513616
SPCS2	1.230697	-2.57312216666667	2.61775630634138	0.0382834761659957	0.377565102061068	-3.63626627921908
RNH1	0.663459	1.4910975	2.61532492986551	0.0384111537484121	0.377565102061068	-3.63946866402435
LSS	0.884226233333333	0.198766116666667	2.61427050631418	0.0384666640030869	0.377565102061068	-3.64085758325736
MTX2	-0.610838666666666	-1.90728466666667	-2.60576098814013	0.0389177638826128	0.37806827602156	-3.65206942521659
MTDH	-0.741003999999999	-4.32346966666667	-2.60094841511361	0.0391753556738153	0.37806827602156	-3.65841251082192
FDPS	0.632629666666666	2.20911283333333	2.59959631954306	0.0392480498722687	0.37806827602156	-3.66019488799585
TOMM40	1.67516033333333	-2.90410483333333	2.59848252305549	0.0393080391474871	0.37806827602156	-3.66166322403649
RAB7A	0.672019033333333	1.72118115	2.59229643056093	0.0396429901080504	0.378597991199002	-3.66981996014235
PSMD2	0.778627976333333	0.811433145166667	2.59017181465199	0.0397587232136883	0.378597991199002	-3.67262197908969
NDUFS1	1.07969703333333	-0.466016016666667	2.57678765281672	0.0404960378282296	0.383709982194215	-3.69028020885149
ATP5D	-1.01908263	0.519012818333333	-2.56309769840308	0.041265133615014	0.385333870644136	-3.70835351471511
IDH1	0.705921333333333	2.99339866666667	2.56213069185886	0.0413200385974749	0.385333870644136	-3.70963057572079
DDX23	1.30939907666667	-0.933781595	2.55737230281158	0.0415913352354225	0.385333870644136	-3.71591547279744
PMPCA	-0.837985	-2.15888416666667	-2.55729364206313	0.0415958357639212	0.385333870644136	-3.71601937943038
QARS	0.675182866666667	0.770152666666667	2.54668506446667	0.0422075230552731	0.385333870644136	-3.73003602889795
GPD2	-1.37359193333333	-1.80388003333333	-2.54449894917045	0.042334746477641	0.385333870644136	-3.73292524556211
PLS3	-1.0375455	-1.98291791666667	-2.54396919846403	0.042365636622986	0.385333870644136	-3.73362541578225
NA.	1.87332633333333	-3.30926416666667	2.54362407305452	0.0423857738944297	0.385333870644136	-3.73408157563637
IPO5	0.632067	2.52706183333333	2.54202282748566	0.0424793347470808	0.385333870644136	-3.73619806400633
FAM50A	0.652699966666667	-1.33119835	2.5375841332858	0.0427398257157134	0.385868049150356	-3.7420657654523
SSRP1	0.517028	3.33399733333333	2.52582146351057	0.0434382929885501	0.388239147125799	-3.75762049013348
FIS1	-0.667246133333334	-1.07823726666667	-2.52300508649162	0.0436073035492591	0.388239147125799	-3.76134589198159
KPNA3	0.55777374	-0.0155323966666667	2.52259657859643	0.0436318754111454	0.388239147125799	-3.76188628540466
RBM8A	0.739703666666667	-1.60859316666667	2.51957920949107	0.0438138222461717	0.388239147125799	-3.76587806676127
DUT	0.6156481	1.17301461666667	2.50891788523663	0.0444631080528691	0.391649727135994	-3.77998594552113
WDR61	1.04050973333333	-0.466044433333333	2.50656167014144	0.044607962651853	0.391649727135994	-3.7831046179762
PSMA5	0.704355666666667	2.16699483333333	2.48430059984967	0.0460012135674804	0.399660292415316	-3.81258188877821
RAB14	0.9350052	-0.1047134	2.47719410971436	0.046455535551365	0.399660292415316	-3.82199660043367
KIF21A	1.359842	-3.94043633333333	2.47534023928482	0.0465748260965494	0.399660292415316	-3.82445296012809
PRPF8	0.62682	1.69836133333333	2.47090165842487	0.0468617400135564	0.399660292415316	-3.83033459800556
MPI	-0.723948733333333	-1.50220296666667	-2.46981755601128	0.0469320982652125	0.399660292415316	-3.8317712792073
RPLP1	1.3032485	2.43609375	2.46881717598749	0.0469971210700025	0.399660292415316	-3.83309705017133
PFKL	0.641905366666667	0.990259983333333	2.46692364385298	0.0471204554478694	0.399660292415316	-3.83560659304052
ACOT7	0.6825407	0.94469035	2.46584569904976	0.0471908182266779	0.399660292415316	-3.83703528055887
PRKAR2A	0.551913500000001	-1.30627025	2.45961647677029	0.0475995902335873	0.399992025756045	-3.84529223495033
SRI	0.744765733333334	1.0492168	2.45888319052798	0.0476479529113784	0.399992025756045	-3.84626431505898
RAB6A	0.8133332	1.22721373333333	2.44685496785209	0.0484486335293701	0.401078584381225	-3.86221225664662
MCM7	0.522659	3.33963316666667	2.44493620862853	0.0485776548310972	0.401078584381225	-3.86475675719751
EIF4G2	1.7282077	-0.219017783333333	2.44345591564243	0.0486774381707978	0.401078584381225	-3.86671988368864
HIST1H1E	-3.5981759	-0.226503383333333	-2.44150317950671	0.0488093956844143	0.401078584381225	-3.86930966230004
RAB2A	0.875841866666667	1.78869406666667	2.43923941128279	0.0489628394328474	0.401078584381225	-3.87231209586745
FOXK1	0.7105231	-0.867674283333333	2.43818200180062	0.0490346858647892	0.401078584381225	-3.87371459316948
MSH2	0.528084666666667	1.86394433333333	2.43438179713133	0.0492938039798586	0.401482301350849	-3.87875529244186
BASP1	1.19782473333333	0.437399	2.42939427331953	0.0496360519039142	0.402144041765252	-3.8853715558646
SMCHD1	1.7631243	-0.993460616666667	2.42495846688783	0.0499425252447308	0.402144041765252	-3.89125654817203
FADS2	1.30285533333333	-0.833091433333333	2.4240523530245	0.0500053719645403	0.402144041765252	-3.89245876039285
RAB11B	0.684052666666666	2.15151866666667	2.40912380314436	0.0510527577309394	0.403568937734167	-3.91226882384701
NA..2	-0.7770363	0.694531416666667	-2.40804527746787	0.0511293078253297	0.403568937734167	-3.9137002391494
XRCC6	0.600281666666666	4.64952916666667	2.40760746891857	0.0511604161289344	0.403568937734167	-3.91428130506463
PRPF4	0.88425725	-0.776604241666667	2.40319009863105	0.0514753965312312	0.403568937734167	-3.92014435736207
SYNCRIP	0.948382	3.27211266666667	2.40054295859699	0.0516651185758941	0.403568937734167	-3.92365804779161
TCEA1	0.930776943333334	-0.224360305	2.39794364609452	0.0518521218323903	0.403568937734167	-3.92710840561062
HMGB1	0.540869666666665	5.7566295	2.39086548315098	0.0523649310778159	0.403568937734167	-3.93650476641805
PKM	0.575068343333334	-0.344942761666667	2.39074114915023	0.0523739860664872	0.403568937734167	-3.93666983064728
EIF4A1	0.521105999999999	4.084223	2.38762589851035	0.0526013962415577	0.403568937734167	-3.94080569557191
EIF3K	1.03425203333333	-0.46949395	2.38688124899503	0.0526559069703402	0.403568937734167	-3.94179433359516
MCM4	0.692978666666666	1.94494733333333	2.38633985451904	0.0526955756914667	0.403568937734167	-3.9425131254577
HMGB2	0.584484999999999	4.01094283333333	2.38372630443616	0.0528875120691402	0.403568937734167	-3.94598312672047
RAD21	1.03051963333333	-0.519336916666667	2.3832357726034	0.052923617226372	0.403568937734167	-3.94663441784934
NUP188	1.22938966666667	-2.90413283333333	2.37854870287069	0.0532699007891665	0.404597579803431	-3.95285776585763
