logFC	AveExpr	t	P.Value	adj.P.Val	B
IRGQ	2.24615096666667	-1.99349087142857	3.16829946587194	0.0136668153489524	0.318472946203967	-2.76633277788535
ANXA2	-0.930948916666666	4.11736914285714	-3.16179044207952	0.0137995729984751	0.318472946203967	-2.77556299197985
PBRM1	-1.64734766666667	-3.09584414285714	-3.15765724089689	0.0138845775055359	0.318472946203967	-2.78142638511132
ADAR	1.15245676	-0.66842661	3.14636140457613	0.0141197129159188	0.318472946203967	-2.79745957714059
LIN7A	-1.17059758333333	-2.23145242857143	-3.14119803201669	0.014228585686357	0.318472946203967	-2.80479268006585
FLNC	-1.4871455	2.00639542857143	-3.13477461792247	0.0143652607059605	0.318472946203967	-2.81391901255017
HNRNPL	0.947966333333334	3.72312428571429	3.1317523594699	0.0144300440368046	0.318472946203967	-2.81821442136062
SSR4	1.8994839	-1.27505807142857	3.11969414192293	0.0146915893158305	0.318472946203967	-2.83536115063933
FKBP10	-1.31464430833333	0.529606085714286	-3.11693984064348	0.0147520266289063	0.318472946203967	-2.83927973296606
DDX39A	2.072362525	-1.56651845714286	3.1038389660983	0.0150430940345271	0.318472946203967	-2.85792847093471
DDX1	2.75729403333333	0.549692742857143	3.09864156879352	0.0151602319460598	0.318472946203967	-2.86533133140423
TOP2A	-1.5410165	-3.97431014285714	-3.09340603060968	0.0152791979624977	0.318472946203967	-2.87279107648909
HSPB1	-2.14288298333333	2.17553082857143	-3.09117179189757	0.0153302640116289	0.318472946203967	-2.87597526093209
SMARCA4	1.34733177833333	0.16800166	3.08490784603323	0.0154743908030141	0.318472946203967	-2.88490495046731
CD81	-1.62069646333333	-0.923109768571429	-3.0765464670448	0.0156689962080933	0.319047433428623	-2.89683028229346
SSU72	1.645636	-3.68224442857143	3.05809058659759	0.0161076848434802	0.322377162285075	-2.92317509444537
SRSF6	1.2072405775	0.868056941428571	3.05553706279901	0.0161693874500351	0.322377162285075	-2.92682249666203
FKBP4	0.871876375	1.55945592857143	3.04735413951452	0.0163687911468067	0.322988311907093	-2.93851465471074
FIP1L1	1.91227183333333	-4.45837942857143	3.01848185918809	0.0170931791501721	0.324082607413553	-2.97981441874925
SUPT5H	2.22125433333333	-2.44695135714286	3.01512210678606	0.0171796265463986	0.324082607413553	-2.98462481905885
TERF2IP	1.39025193333333	-1.02211314285714	3.00826461766955	0.0173574940634791	0.324082607413553	-2.99444603098747
BDH2	1.31263752416667	-0.0378018185714286	3.00772687503417	0.0173715230651268	0.324082607413553	-2.99521634002138
XRN2	2.23072741666667	-3.28227671428571	3.00691212502436	0.0173928014234073	0.324082607413553	-2.99638350263691
DNAJC11	-1.70326883333333	-2.44778585714286	-3.00510165290204	0.0174401821126415	0.324082607413553	-2.99897726835795
TOP2B	1.075254	1.73005014285714	2.99690805433695	0.0176563048959773	0.324943918950966	-3.01071905858598
CYB5R3	-0.9121633	0.918996871428571	-2.98520517130767	0.0179698585652732	0.327564850418408	-3.02749894819481
IGF2BP1	0.934642250000001	4.12862871428571	2.9765780857221	0.018204724381039	0.327630685266332	-3.03987543382218
KCTD12	-1.25580980333333	1.36734379857143	-2.97253766166252	0.0183158220080969	0.327630685266332	-3.04567379559792
RBM3	2.02356361666667	0.3430648	2.95246742958145	0.0188782680399646	0.333409199635225	-3.07449422277079
FRG1	1.03469941666667	-1.77529114285714	2.94535289249691	0.0190819461425818	0.333409199635225	-3.08471753241723
CPSF6	1.72738361916667	-0.657405887142857	2.93821121623284	0.0192887069142211	0.333409199635225	-3.0949834209475
TLE1	1.66629191666667	-3.13431214285714	2.93660111508275	0.0193356432390334	0.333409199635225	-3.09729836961831
XPO5	1.7754076	-1.89724602857143	2.92171904550014	0.0197751489012234	0.336318115952573	-3.11870366411343
FLOT2	-1.80894815833333	-2.49709967142857	-2.91898317654443	0.0198570722249226	0.336318115952573	-3.12264035624524
PNP	1.76001423333333	-2.12978018571429	2.9131974731264	0.0200314865300906	0.336318115952573	-3.13096713104664
RBM12B	0.775474483333333	-1.32142054285714	2.87900417612454	0.0210953467187476	0.346065493326001	-3.18022128579713
EPM2AIP1	2.01563458333333	-3.78385885714286	2.87739227143821	0.0211469256877327	0.346065493326001	-3.18254492785103
CDC42	-0.919620644666667	0.974340616571429	-2.87715672887621	0.0211544737299593	0.346065493326001	-3.18288448711559
WDR5	2.09644241666667	-3.10330942857143	2.86712255111316	0.0214786365074548	0.348390765044648	-3.19735278966968
EIF3M	1.33158825	-2.06926157142857	2.86063401716626	0.02169099803466	0.348878741498649	-3.20671167158588
TCOF1	1.94828616666667	-2.80412971428571	2.83851484079101	0.0224314600373563	0.357322324007285	-3.23863301844149
SRI	2.82400675	2.26283985714286	2.83054161241845	0.0227047615828261	0.357322324007285	-3.25014587549836
PSPC1	0.954218591666667	1.7299569	2.82847877246326	0.0227760311018228	0.357322324007285	-3.25312501128498
FUBP1	0.871532333333334	3.39102485714286	2.82164272014002	0.0230138737507514	0.358118328121448	-3.26299907578546
DCTD	1.10664608333333	-3.10348285714286	2.8065448611654	0.0235483289201422	0.363479851235099	-3.2848144703407
NUDT21	0.937368775	1.0111967	2.779549536475	0.0245362157727501	0.369578135123574	-3.32384618037199
LUC7L3	1.023442175	-0.2544837	2.77694735902045	0.0246336807565409	0.369578135123574	-3.32761018858632
LEPRE1	-1.8044415	-3.49706657142857	-2.7763286096956	0.0246569149736353	0.369578135123574	-3.32850523901504
UPF1	1.26990953333333	-1.29780895714286	2.77476369506702	0.0247157791514198	0.369578135123574	-3.33076902970687
U2AF2	0.918522	2.71786728571429	2.76447559671712	0.0251063996862523	0.36960451611735	-3.34565403482056
PDS5B	1.34644161666667	-0.550925342857143	2.76284013420339	0.0251690805380987	0.36960451611735	-3.34802061649349
EHMT2	1.63496441666667	-4.11994371428571	2.75867210977321	0.0253295566913688	0.36960451611735	-3.35405235940217
RPS15	-1.58493498166667	-0.858528434285714	-2.7501350453394	0.0256615562048721	0.36960451611735	-3.36640866279132
LANCL1	-0.910187291666667	-1.30174764285714	-2.74580229143474	0.0258317692536678	0.36960451611735	-3.37268072073633
PPP3CB	-0.935472141666667	-1.32657115714286	-2.74241785706489	0.0259655378987278	0.36960451611735	-3.37758043129869
ACIN1	0.979216435	1.00753675142857	2.73980537854366	0.0260692840521642	0.36960451611735	-3.38136282004684
VPS4A	-1.50760891666667	-2.52554885714286	-2.73197944042716	0.0263826331770378	0.371296763976841	-3.39269462229451
LSM14A	2.49146691666667	-2.50942071428571	2.72051649610056	0.0268486360617804	0.373931289617608	-3.40929603689557
SFPQ	0.744366166666667	4.41506157142857	2.71688088605941	0.0269982004108615	0.373931289617608	-3.41456214893645
DPP3	1.20740355	-1.37947758571429	2.71306922366486	0.0271559296012787	0.373931289617608	-3.4200836508787
ENAH	-0.863799583333333	0.0695224285714286	-2.69840937122175	0.0277714643422833	0.377936062517515	-3.44132305818628
HCFC1	1.71579102633333	-2.05398598871429	2.69438657737055	0.0279428718338859	0.377936062517515	-3.44715222902012
ENY2	1.00686798333333	-1.7106959	2.69176844370505	0.0280550126933673	0.377936062517515	-3.45094618952183
C1orf123	2.32027895	-2.49447398571429	2.68069682934489	0.0285343797702647	0.377936062517515	-3.46699173844904
LMAN1	2.29698451666667	-2.28614531428571	2.67978887181075	0.0285740634920586	0.377936062517515	-3.46830770404179
PELP1	1.36981125	-3.60865328571429	2.67847657352321	0.0286315198876905	0.377936062517515	-3.47020973589524
SAFB2	1.80064241666667	-3.36708185714286	2.6681443145717	0.0290880672360646	0.379687186203102	-3.48518627689821
GBAS	-0.964220083333334	-2.01466842857143	-2.66651081547572	0.0291609280939686	0.379687186203102	-3.48755418703142
SF3B3	0.875948166666667	2.84048985714286	2.65926354083359	0.029486455203324	0.380767583268061	-3.4980602846272
GATAD2A	0.971684	-3.762736	2.64713605813803	0.0300395600030797	0.380767583268061	-3.51564264683154
PCBP2	1.46955575	-3.32720814285714	2.6469089768193	0.0300500176131184	0.380767583268061	-3.51597188531877
HLA.C	-5.64706358333333	2.91111314285714	-2.64379328983437	0.0301938799816694	0.380767583268061	-3.52048928520669
SNRNP200	0.785128416666667	2.79486185714286	2.63711215340487	0.0305047592327135	0.380767583268061	-3.53017652644057
SART3	1.91852435	-1.51126552857143	2.63071327912061	0.030805583056799	0.380767583268061	-3.53945488151528
HSPB11	-2.19920603333333	-1.89949317142857	-2.63047385922021	0.0308168975244158	0.380767583268061	-3.5398020462259
ZMYND8	2.17927791666667	-2.834042	2.63008231274849	0.0308354103482494	0.380767583268061	-3.54036979910077
X10.Sep	-0.895562416666668	-3.92343571428571	-2.61456722156391	0.0315782341125845	0.385375768528436	-3.56286785454068
NES	-1.14770866666667	3.29622685714286	-2.60789495880551	0.0319032992066229	0.385375768528436	-3.57254346194387
RBM10	1.24750508333333	-2.29413771428571	2.60460846907251	0.0320646707853024	0.385375768528436	-3.57730931698799
CHD4	0.8582756	1.7189288	2.60434673448485	0.0320775582165757	0.385375768528436	-3.57768886826763
CUL3	0.96590045	-1.53768491428571	2.6015555912678	0.0322153202531608	0.385375768528436	-3.58173641538169
SMARCE1	1.06615150833333	-0.0175312	2.58646437995822	0.0329707306879359	0.39196259960689	-3.60362071151182
ELAVL1	0.703058	3.35379957142857	2.57024263249551	0.0338029520003107	0.397220497479855	-3.62714360537146
API5	0.931855425	0.753592685714286	2.56477008279197	0.0340885252911821	0.397220497479855	-3.63507888630306
DNAJB1	1.80518465	-1.82797168571429	2.55585254874403	0.034559155507833	0.397220497479855	-3.64800887791759
GTF2I	1.66765613333333	0.223865671428571	2.55440335428337	0.0346362620417272	0.397220497479855	-3.65011006287297
S100B	-1.83018920833333	-2.27044292857143	-2.55253966079561	0.0347356807059756	0.397220497479855	-3.6528121946589
SNRPF	0.971695883333333	-1.70068115714286	2.55118729529349	0.0348080048415976	0.397220497479855	-3.65477293694802
COPS2	1.33510051666667	-1.89982481428571	2.54645845663955	0.0350621117246064	0.397220497479855	-3.66162891961873
SF1	0.8499163075	0.678465438571429	2.54246255791505	0.0352783080242551	0.397220497479855	-3.66742203888379
SRRT	0.846191314166667	0.0626732728571429	2.54151719487302	0.0353296549926388	0.397220497479855	-3.66879256164585
SARNP	0.738025416666667	1.68337885714286	2.53492021816298	0.0356900939406264	0.397220497479855	-3.6783560348002
NUP88	1.22334458333333	-3.42152471428571	2.53481476576434	0.0356958858759327	0.397220497479855	-3.67850890098919
XRCC1	1.83794166666667	-3.28556171428571	2.52700854089261	0.0361273102872606	0.399697525374663	-3.68982445946649
RBM39	0.9099668	1.09560197142857	2.51497459866544	0.0368028152909915	0.403621663878365	-3.70726610418093
TPR	1.22014033333333	1.01475798571429	2.51130529868813	0.0370113322888733	0.403621663878365	-3.71258368397493
HTATSF1	1.813284645	-1.25128958428571	2.50904879478775	0.0371401601720015	0.403621663878365	-3.71585367902352
EXOSC2	1.53795491666667	-3.01554871428571	2.5011828076573	0.0375928205137388	0.403621663878365	-3.72725167694197
SAR1A	2.17635471666667	-2.4913758	2.50035256049336	0.0376409245193499	0.403621663878365	-3.72845463595341
BCAP31	-0.820229220833333	-0.807771421428571	-2.49231212763887	0.0381100316470291	0.403621663878365	-3.74010362704132
CRABP2	1.23146135833333	2.13778412857143	2.49074058521708	0.0382024128045444	0.403621663878365	-3.74238027670281
MAP4	-1.141830125	0.985172757142857	-2.48309221425603	0.0386552708274492	0.403621663878365	-3.75345925417217
PHF6	2.13173683333333	-2.930078	2.4813012125475	0.0387621010310543	0.403621663878365	-3.75605334406216
ILF2	0.700965750000001	3.30019014285714	2.48074052243066	0.0387956068147053	0.403621663878365	-3.75686542853763
ARID1A	1.19381251666667	-2.43992431428571	2.47803695889197	0.0389575798275813	0.403621663878365	-3.76078104180027
COPS6	1.65181183333333	-3.27198314285714	2.47712213180637	0.0390125432693299	0.403621663878365	-3.76210594845606
USP7	1.20616295666667	0.104733191428571	2.47037203858594	0.0394205336069965	0.404741027218855	-3.77188099996357
HMGB3	0.800982666666667	2.42628528571429	2.46834880367632	0.0395436635788537	0.404741027218855	-3.77481062533243
FKBP3	0.891465916666667	2.05645457142857	2.46109150448741	0.0399885459973643	0.407117431058272	-3.78531796379339
TKT	0.806573166666667	4.45149671428571	2.44874818908926	0.0407568942455413	0.412744421089767	-3.80318456922619
DDX17	0.810354	3.88576957142857	2.44435909877528	0.0410336972868166	0.413360508457721	-3.80953623068616
CMAS	0.896995566666667	-2.15857232857143	2.43155881453801	0.0418518797996437	0.414059723955555	-3.82805555680807
PSMB1	0.834414516666667	1.32210537142857	2.43106379776486	0.0418838503001921	0.414059723955555	-3.82877159988782
CDC73	1.35417445	-1.99675677142857	2.42845517983041	0.0420527356130183	0.414059723955555	-3.83254479141862
PEPD	1.38002833333333	-2.41841428571429	2.4278703166012	0.0420906948438252	0.414059723955555	-3.83339071485423
NHP2L1	0.776292814166667	0.341481672857143	2.42642316280889	0.0421847681145941	0.414059723955555	-3.8354837548279
CSDE1	0.722709251666667	-0.287674088571429	2.42171560566178	0.0424922594099505	0.414087917448594	-3.84229169489558
STMN2	1.04926474166667	-0.173019285714286	2.4197649868642	0.0426203342410517	0.414087917448594	-3.84511232110138
DDX5	1.0542535	2.60202442857143	2.41173927310364	0.04315140880157	0.417130285081843	-3.85671569406023
IGF2BP2	1.11247014416667	0.684396341428571	2.40365442814364	0.0436931555347664	0.420244722078105	-3.86840128971874
FEN1	0.827305865	-0.233380218571429	2.40024814475644	0.0439234538343884	0.420347453195097	-3.87332361165027
LAMP1	-0.900461908333333	0.709389028571429	-2.3949273882606	0.0442856431220608	0.421532226860817	-3.88101123596922
PPA2	2.02688125	-3.15385785714286	2.39197771245256	0.0444877271817581	0.421532226860817	-3.88527236640817
SERBP1	1.03897596916667	-0.257685587142857	2.38520294472585	0.0449553985734635	0.422079478791614	-3.8950574049057
ATP6V1B2	1.50924304333333	-0.829441102857143	2.38475453085491	0.0449865275201093	0.422079478791614	-3.89570497210423
APPL1	-1.05083533333333	-2.737216	-2.38021672164239	0.0453027677516563	0.422973158422781	-3.90225748867144
HADHB	-0.9660040625	0.0461845314285714	-2.3739651439001	0.04574211270684	0.424054665814687	-3.9112826438395
PRKAR1A	1.80036961666667	-2.49665177142857	2.36918460403754	0.0460809703135928	0.424054665814687	-3.91818250465728
AIMP2	0.8514426	-1.50146452857143	2.36915234243712	0.0460832656684718	0.424054665814687	-3.91822906370947
AK4	-1.10906358333333	-2.80651271428571	-2.35181120270547	0.0473338597179913	0.431370580148806	-3.94324558410163
BUB3	0.869523571666667	0.900243054285714	2.35016791595518	0.047454125310573	0.431370580148806	-3.94561516949224
PYGB	-0.65563255	1.35174837142857	-2.33959255037799	0.0482354758057183	0.431370580148806	-3.96086013017886
FMR1	2.18941431666667	-2.34055632857143	2.33858526214151	0.0483105691661581	0.431370580148806	-3.9623117765499
ATXN2L	0.894518833333333	-2.19841428571429	2.33736560227393	0.0484016519999805	0.431370580148806	-3.96406938261298
DDX21	1.54510408333333	-3.23936328571429	2.33579308197934	0.048519340594594	0.431370580148806	-3.9663353229905
RBM22	1.29455025	-3.188389	2.33445190416754	0.0486199423461071	0.431370580148806	-3.96826776498703
ERH	0.74182625	2.17236628571429	2.33363502044069	0.048681319389834	0.431370580148806	-3.96944471072182
PSMC3	0.872922111666667	0.528438931428571	2.32682294644656	0.0491961863739868	0.433923966450741	-3.97925744249595
GTF2F2	1.06942471666667	-1.66235237142857	2.32155904957587	0.0495977790463892	0.435085987784565	-3.98683762927614
PTMA	0.935994583333334	2.84562128571429	2.31915128884193	0.0497825660004282	0.435085987784565	-3.99030417059401
RBM4	1.473274525	0.621076142857143	2.30864664199553	0.0505968675159487	0.438205360152336	-4.00542271933548
BLMH	0.824295433333334	-0.987087428571429	2.30837958003472	0.0506177427480321	0.438205360152336	-4.00580696550877
CPSF2	1.45693891666667	-3.21984485714286	2.30513151682376	0.0508723232623886	0.438205360152336	-4.01047977844156
NEB	-1.515097825	-1.07139881428571	-2.30280737283944	0.05105527445871	0.438205360152336	-4.01382286259958
SNRNP70	0.941167378333333	0.0743263028571429	2.29695123346544	0.0515191824477388	0.440213014307911	-4.02224441017913
BAZ1B	0.86662825	-2.28828014285714	2.29191378572143	0.0519216096976597	0.441679826494758	-4.02948627596616
NPM1	0.733476750000001	4.43658042857143	2.28279237841832	0.0526583108291473	0.44461025985892	-4.04259360889737
NDUFS1	1.72516403666667	-1.31306278428571	2.27984765142594	0.0528983695013726	0.44461025985892	-4.04682355002085
POFUT1	-1.44574033333333	-1.767812	-2.27905740343026	0.052962977663445	0.44461025985892	-4.04795856440433
RNF2	1.11125291666667	-1.6727765	2.27616272531809	0.0532003114384404	0.444652384686354	-4.05211563301615
SNRNP40	1.7341455	-1.17415198571429	2.26906033094655	0.053787145314888	0.447602591881286	-4.06231213912364
HEXB	-0.794515083333334	-2.06291071428571	-2.26302620888047	0.054290788415881	0.448991372952312	-4.07097123844083
AASDHPPT	1.04682752	-0.242628784285714	2.26106303870989	0.0544556586167727	0.448991372952312	-4.07378767565665
CRABP1	1.21112125	6.86936271428571	2.25763394579555	0.0547448384882462	0.448991372952312	-4.07870627866619
POLR2A	1.17180291666667	-2.187597	2.25281527693507	0.0551537931914192	0.448991372952312	-4.0856160930228
PPME1	1.33555766666667	-2.22356714285714	2.251434253572	0.0552715595844481	0.448991372952312	-4.08759600855575
LYPLA1	1.56229636833333	-0.507564548571429	2.24770254935056	0.0555910348272151	0.448991372952312	-4.09294503484191
PFKL	-0.808516931666667	0.953731368571429	-2.24764343507157	0.0555961104439383	0.448991372952312	-4.0930297579053
PSPH	-0.901201833333334	-2.08281885714286	-2.2395061556611	0.056299210238121	0.451146565170313	-4.10468874450154
KHSRP	0.707750416666667	2.88542785714286	2.23744220556804	0.0564789488880726	0.451146565170313	-4.10764485052072
COX7C	1.36066375	-2.80050714285714	2.23578262447448	0.0566238874256787	0.451146565170313	-4.11002147101635
CXADR	-1.747371225	-1.25492915714286	-2.23164040810632	0.0569872626769586	0.451146565170313	-4.1159520991846
SF3B2	0.65920575	1.723139	2.22550438427701	0.0575298127817165	0.451146565170313	-4.12473397382003
UBE2V2	0.7273250475	0.0834678871428571	2.22273318638202	0.0577765244657458	0.451146565170313	-4.12869876494217
LMNB2	0.63296625	3.481772	2.2225656177003	0.057791476301347	0.451146565170313	-4.12893848065861
CTNNBL1	1.60320883333333	-4.015673	2.21860384216076	0.058146100716258	0.451146565170313	-4.1346050994661
PTMS	0.659027333333334	2.30267728571429	2.21784914852535	0.0582138993111655	0.451146565170313	-4.13568435676396
APEH	-0.826423641666667	-1.54857858571429	-2.21531113140751	0.0584424812505585	0.451146565170313	-4.13931340462705
SNRPD1	1.48237411416667	-0.0902122557142857	2.21516386041142	0.0584557722895704	0.451146565170313	-4.13952396149301
NCAM1	-1.56588666666667	2.85279171428571	-2.21171650620664	0.0587677513425307	0.451342434700257	-4.14445202350251
