logFC	AveExpr	t	P.Value	adj.P.Val	B
NA.	-1.26088318	-1.67351715714286	-2.99326116737502	0.0175954804542135	0.443128284070588	-3.07687058413389
CAMK2D	1.766698	-2.39618254285714	2.96278710517777	0.0184251157050441	0.457995733239667	-3.12151962667879
ENO2	-1.2454997	3.91989414285714	-2.94953364610507	0.0187985657007538	0.460204791505212	-3.14095680165067
TPPP3	1.51872288	1.16798294285714	2.94034317987421	0.0190621551626357	0.460204791505212	-3.15444171609401
UQCRB	1.10871422	-0.696478728571429	2.92719494551708	0.0194459673564406	0.460204791505212	-3.17374259676254
ACAT2	-1.012893	2.897435	-2.92618595654416	0.0194757513646406	0.460204791505212	-3.17522415733503
DES	3.0995972804	0.240301442571429	2.90835674988542	0.0200099488380987	0.467061488733182	-3.20141345690383
MOB1B	1.9740849	-3.11910714285714	2.86262311798408	0.0214510162007283	0.480799251941782	-3.26866889404569
LAMTOR5	1.8895629	-3.16216328571429	2.85693894725902	0.0216375083322561	0.480799251941782	-3.27703514909193
HADHA	1.4810790722	0.653876877	2.84433818113517	0.0220569478801366	0.480799251941782	-3.29558680193622
TIMM13	0.92654945	-1.38065638571429	2.84088813727296	0.022173252631247	0.480799251941782	-3.3006673881043
TXNDC5	1.066023652	0.881812034285714	2.83241125683094	0.0224617247950799	0.480799251941782	-3.31315270182166
ACTR1B	-1.7697408038	-0.731187425857143	-2.82878059071081	0.0225864648365661	0.480799251941782	-3.31850109405376
HSDL1	-1.61309792	-1.9055132	-2.82533041110331	0.022705668844465	0.480799251941782	-3.32358409978207
RFC4	2.0883909	-3.85112628571429	2.82269996958875	0.0227969884512448	0.480799251941782	-3.32745973606057
KDM3B	-2.1517055	-3.155228	-2.82091087890322	0.0228593165761245	0.480799251941782	-3.33009589846584
SELH	-2.767206856	-1.34593567428571	-2.79748554176143	0.0236918741339077	0.48755033889782	-3.36462331251331
IQGAP1	1.61133607	-0.734316985714286	2.78901057764334	0.0240007550229138	0.48755033889782	-3.3771195904034
SLC9A3R1	1.8581985	-3.86718514285714	2.7798537611741	0.0243391690351757	0.48755033889782	-3.39062386202358
G6PD	-1.346644594	-1.18213850428571	-2.77726228747767	0.0244358360608568	0.48755033889782	-3.39444618130999
CDK6	1.049665	-1.64237011428571	2.77677825064913	0.0244539354933076	0.48755033889782	-3.3951601385346
TPP1	0.947044850000001	-1.11046775714286	2.76855257872095	0.0247636413935557	0.488635150796554	-3.40729410462961
UBXN7	-1.98204088	-1.97421151428571	-2.75593919589317	0.0252464376899853	0.493078385088079	-3.42590419355344
PSAT1	1.4424966	1.51021178571429	2.73958478448707	0.025886925191664	0.498715248450547	-3.45003987653635
MRPL39	0.9993248	-3.66487342857143	2.72934162249042	0.0262965883164105	0.498715248450547	-3.46515970635971
HEBP2	-1.78042	-2.33271342857143	-2.71273782196232	0.026974880511718	0.498715248450547	-3.48967274840726
TCOF1	-2.0859479	-2.80412971428571	-2.70331385498751	0.027367852166417	0.498715248450547	-3.50358789899818
MVD	-0.937158920000001	-1.28473977142857	-2.69907267785096	0.0275466230372052	0.498715248450547	-3.50985071943231
RBM8A	-1.85166346	-1.87103824285714	-2.69321610233631	0.0277954613539878	0.498715248450547	-3.51849934066511
COPG1	1.61784565	-1.89684658571429	2.69084619971034	0.0278968112554596	0.498715248450547	-3.52199918288905
HIST1H2AJ	-3.683655126	0.353116482857143	-2.68690258607354	0.0280663044331012	0.498715248450547	-3.52782320301354
DYNC1I2	-1.0963448	1.23335872857143	-2.68340637778953	0.028217453551345	0.498715248450547	-3.53298662269751
HMGCS1	-1.112199	2.39621085714286	-2.67935504472737	0.0283936486553057	0.498715248450547	-3.53897003471173
SH3PXD2B	1.3153169	-3.82118557142857	2.67918120944178	0.0284012341071628	0.498715248450547	-3.53922677533976
MYCBP	1.3275344	-3.72120985714286	2.6682249288301	0.0288835450418395	0.502573683728007	-3.55540880356629
LYPLA1	-1.883624332	-0.507564548571429	-2.65058021168534	0.0296780360932669	0.506374172069824	-3.58147088235866
CRABP2	-1.40229625	2.13778412857143	-2.64561960727157	0.0299054103325589	0.506374172069824	-3.58879811136953
LAMP1	1.05403126	0.709389028571429	2.64075059965139	0.0301303232262696	0.506374172069824	-3.59599007103723
SNX5	1.6677008	-3.25466585714286	2.63629150542722	0.0303378219899694	0.506374172069824	-3.60257655198043
NDUFS3	-1.095415496	-0.20795366	-2.63057506442828	0.0306059734523694	0.506374172069824	-3.61102021212542
GLDC	-1.4767469	-1.68192528571429	-2.62880823101114	0.0306893437618075	0.506374172069824	-3.61362995837943
PRCP	2.8035932	-1.58354877142857	2.61731033301926	0.031237597942326	0.508071363288325	-3.63061294372195
MCM6	1.271738729	0.697373693571429	2.61553575649823	0.031323103901788	0.508071363288325	-3.63323402729644
SRC	-1.3609558	-2.88635671428571	-2.60940836399885	0.0316201909761755	0.508580214524369	-3.64228414864371
RPS27	1.3786624	-1.24063919714286	2.58973347104635	0.0325937584416869	0.51866685545141	-3.6713416524805
KTN1	0.995077880000001	1.20231158571429	2.5824420968967	0.0329622888579397	0.51866685545141	-3.68210903900221
LGALS3BP	1.1219823	-3.39444942857143	2.58051755256136	0.0330602697832142	0.51866685545141	-3.68495094835726
LGALS1	2.2660827	3.392793	2.5612779801018	0.0340562746492272	0.528476389179291	-3.71335809102352
TAGLN3	-1.59411255	1.86657527142857	-2.55783418071634	0.0342377598005392	0.528476389179291	-3.71844213484014
IDI1	-1.05726907	1.06207054285714	-2.54566259430631	0.0348871291270677	0.529999793575789	-3.73640890567261
GBAS	1.0428242	-2.01466842857143	2.54560431248157	0.0348902685426068	0.529999793575789	-3.73649492885328
MTHFD1	1.0549213	1.19831778571429	2.53821605681359	0.0352905847075573	0.531859678191061	-3.7473992281585
EIF2S1	2.14606212	-1.15055331428571	2.5240774387987	0.036069740599512	0.539355339902079	-3.76826239448492
GALNT2	-0.908616200000001	-3.43098042857143	-2.4929295355308	0.0378485567414133	0.557844004673034	-3.81420306477355
SUGP2	-1.33740646	-1.70048867142857	-2.48340334984604	0.0384101834258002	0.557844004673034	-3.82824652702333
RRM1	0.95157915	-1.38201384285714	2.48228430569816	0.038476710513526	0.557844004673034	-3.82989598238347
BDH2	-1.310373094	-0.0378018185714286	-2.47674461615445	0.0388077699058031	0.557844004673034	-3.83806065271198
FABP7	2.85512142	2.43780555714286	2.46978517056325	0.039227772542329	0.557844004673034	-3.84831599687182
PNP	-1.77311024	-2.12978018571429	-2.4682280615305	0.0393223730899843	0.557844004673034	-3.85061024339764
TMSB15B	-1.1754188	1.80185065714286	-2.4666209541142	0.0394202536738587	0.557844004673034	-3.85297804473223
SEC63	1.3921912	-3.42055928571429	2.46306317619239	0.0396378185138624	0.557844004673034	-3.85821941594943
RARS	1.2217102994	0.777160336142857	2.45408798410822	0.0401920880092896	0.561515740509346	-3.87143919560249
DYNC1LI1	-2.31046864	-2.85341375714286	-2.44824016083178	0.0405574398339928	0.562514056827988	-3.88005051388638
FERMT2	2.06319215	-2.07950552857143	2.44076549324711	0.041029328494281	0.564964998115495	-3.89105497278079
HIST1H4A	-0.822848999999999	9.17958328571429	-2.4313091871922	0.041634285849627	0.567444099877312	-3.90497267618911
SERPINH1	1.1005487	4.69779228571429	2.42796753106949	0.0418502140277619	0.567444099877312	-3.9098897336429
ADD2	-1.743813868	-1.22664166571429	-2.41847326993888	0.0424698990756115	0.567444099877312	-3.92385656090873
ISYNA1	-0.8758798	1.97492742857143	-2.41789529629402	0.0425079209303768	0.567444099877312	-3.92470663887201
VCL	0.892068796	0.263216202857143	2.41247063486163	0.0428664598993343	0.567444099877312	-3.93268421285146
YWHAZ	-0.8511807	5.06265871428571	-2.41063928611404	0.0429881893846448	0.567444099877312	-3.93537701807685
POLDIP2	1.1581178	-3.901699	2.39227285765703	0.0442284534084679	0.577782218178797	-3.96237131285786
ANXA5	1.0624019	3.25428	2.3860589712278	0.0446561848141037	0.577782218178797	-3.97149927555074
PRDX2	-0.886212399999999	5.04110085714286	-2.37748044849445	0.0452535393310182	0.577782218178797	-3.98409645374422
IGF2BP1	-0.9223455	4.12862871428571	-2.37304743571878	0.045565371867232	0.577782218178797	-3.99060410434971
PKM	-1.37387588	0.556210864285714	-2.3729297305393	0.0455736810321269	0.577782218178797	-3.99077687601346
LETM1	-0.9702018	-3.28225671428571	-2.37201548214268	0.04563827251797	0.577782218178797	-3.99211880677875
UHRF1	1.1189561	-3.71986685714286	2.36854246138871	0.0458844812764771	0.577782218178797	-3.99721594074256
SNCG	-3.20291914	-1.50131011428571	-2.34433871835126	0.0476378072682866	0.592590474585056	-4.03271289657377
GLUL	-1.5782453296	-1.62138240742857	-2.34377150711085	0.0476796933574183	0.592590474585056	-4.03354421036822
ISOC2	1.85776385	-1.95558792857143	2.32424205275741	0.0491446176891786	0.605084930804512	-4.0621505552235
DNMT1	-0.905001200000001	-3.67643757142857	-2.3219789471852	0.0493172670875151	0.605084930804512	-4.06546339536965
DDAH2	-0.7668946	3.70136485714286	-2.31085428990695	0.0501748269020473	0.608976650675262	-4.08174155704883
SEC24C	-0.928312300000001	-2.24647628571429	-2.30185354614586	0.050879574255261	0.608976650675262	-4.09490361530303
DACH1	0.881446400000001	-2.82544457142857	2.29959677669454	0.0510578238836324	0.608976650675262	-4.09820256443069
INA	-1.6442451	3.76028328571429	-2.29899623107305	0.0511053627468998	0.608976650675262	-4.09908036130406
LDHA	-0.741103300000001	3.977078	-2.29427316045609	0.0514807844004964	0.608976650675262	-4.10598270422037
LONP1	1.10140314	-1.26259742857143	2.2913533558153	0.0517142478641415	0.608976650675262	-4.1102486549205
ACAA2	1.00593127	0.324946314285714	2.28840435824324	0.0519511194950723	0.608976650675262	-4.11455640913343
IDH1	-0.8948992	3.34106471428571	-2.28556983868562	0.0521798175082252	0.608976650675262	-4.11869612781192
ATP6V1E1	-0.858161600000001	-2.11433542857143	-2.26808745007283	0.0536127380643273	0.61734087276076	-4.1442105190635
HADHB	1.040009346	0.0461845314285714	2.26650344869618	0.0537444924196324	0.61734087276076	-4.14652069404634
MINPP1	-1.346764	-3.36876171428571	-2.2597630372845	0.0543087666987472	0.61734087276076	-4.15634819852002
EIF4EBP2	-2.8910983	-2.33931228571429	-2.25972972782815	0.0543115698156272	0.61734087276076	-4.15639675146937
DBI	0.992636700000001	2.09521528571429	2.25556245410231	0.0546634013404924	0.61734087276076	-4.16247015116191
PFDN1	-1.30823684	-0.933374314285714	-2.25357801862516	0.0548317389599421	0.61734087276076	-4.16536160476814
PSPH	0.9992442	-2.08281885714286	2.24384127006227	0.0556652071404791	0.620914814630325	-4.17954232665166
RPS17	0.973996636000001	0.670506617142857	2.24230351513748	0.0557979875216384	0.620914814630325	-4.18178095224023
TIGAR	-1.3570905	-2.07727214285714	-2.21840609700844	0.0579023970039363	0.640608022344128	-4.21653464809334
ELAVL3	-1.98840048	-0.710112442857143	-2.20947149511537	0.0587092659260662	0.645171485116492	-4.22951037025644
CAT	1.37650226	-1.7531798	2.20640200197783	0.0589890333831693	0.645171485116492	-4.23396588857974
ACTN4	0.759770900000001	2.869257	2.20183896299667	0.0594073746181138	0.646055198971987	-4.24058714724937
HEXB	0.8646746	-2.06291071428571	2.18530495576596	0.060947993455492	0.659064742789896	-4.26455636734802
EWSR1	-1.924661998	-0.09086453	-2.17915313533266	0.0615312537410842	0.6613451778082	-4.27346531617002
RPE	1.1177546	-3.65993814285714	2.17110457774719	0.0623026891733224	0.6613451778082	-4.28511325956849
TKT	-0.8353166	4.45149671428571	-2.16931321897514	0.0624756832683782	0.6613451778082	-4.28770450612079
NPM3	2.38813075	-2.59397892857143	2.16863811969364	0.0625410016631579	0.6613451778082	-4.2886809379524
GLO1	0.903465100000001	1.82818428571429	2.15839670689897	0.0635402108867248	0.663926098007937	-4.30348571707209
UBA1	-0.726228	4.96422928571429	-2.15569443978723	0.0638064768995423	0.663926098007937	-4.30738955341507
U2SURP	-1.13877306	-1.68615467142857	-2.15549971561528	0.0638257063915676	0.663926098007937	-4.30767082125936
QRICH1	-0.833170200000001	-3.47257842857143	-2.1461708950111	0.0647536793465109	0.668497805277948	-4.32113926093604
CTSC	1.9312347	-1.39099335714286	2.14407751569162	0.0649637365630608	0.668497805277948	-4.32415979964531
STMN1	-0.8153938	5.47176514285714	-2.14041360432882	0.065333004369271	0.668702515309009	-4.32944488132329
HIST1H3A	-0.6592795	7.38098642857143	-2.13299399946151	0.0660871359902749	0.672823288752054	-4.34014121483803
MYDGF	0.721726200000001	-0.870528494285714	2.12078606088188	0.0673466476121204	0.677529140661281	-4.35772208003875
ADD3	1.4337103	-1.71869228571429	2.11548471620435	0.0679009208338796	0.677529140661281	-4.36534933526059
LZTFL1	-1.0311403	-3.22247071428571	-2.11545555580541	0.067903982017754	0.677529140661281	-4.36539127708284
RPS11	1.2486795	1.26713957142857	2.11260247654676	0.0682041477067081	0.677529140661281	-4.36949424174179
PHGDH	0.882509600000001	2.803335	2.10529159966939	0.0689792703079658	0.677529140661281	-4.38000187382174
MTA2	1.17830015	-1.33263901428571	2.10458324618116	0.0690548303255675	0.677529140661281	-4.38101949829964
AASDHPPT	-1.102949282	-0.242628784285714	-2.0982947195066	0.0697291990097344	0.677529140661281	-4.39004999750479
UCHL1	-0.8406635	4.02406042857143	-2.09306475730862	0.0702949675229542	0.677529140661281	-4.39755534827881
ARID1A	-1.18874516	-2.43992431428571	-2.09267341789309	0.0703374825445688	0.677529140661281	-4.39811676189334
RNMT	0.9721686	-1.91785614285714	2.09189527274813	0.0704220949724185	0.677529140661281	-4.39923300820828
LAMP2	0.7624947	-1.43947197142857	2.09066143298268	0.0705564624412722	0.677529140661281	-4.40100273657301
GNAS	-1.281576406	0.210162668571429	-2.08634204480129	0.0710288346995773	0.677529140661281	-4.40719610631924
TERF2IP	-1.249749	-1.02211314285714	-2.0852279108851	0.0711511793484418	0.677529140661281	-4.40879309346803
GNS	1.009249258	0.174334122857143	2.07678688475407	0.0720848308100483	0.678113122161869	-4.420885397166
NCBP1	-1.482274502	-1.34757999857143	-2.07108034516105	0.0727228081003701	0.678113122161869	-4.42905331994055
GOT2	-0.6396068	3.18047	-2.07061702372307	0.0727748481303923	0.678113122161869	-4.42971623174354
PCNA	0.772905692	0.623621005714286	2.07043645829405	0.0727951390117118	0.678113122161869	-4.42997457112227
ACTR1A	-1.2066854	3.13882514285714	-2.06150786395793	0.0738054121203888	0.678113122161869	-4.44274165888246
DUT	1.7908411	-0.547775514285714	2.05772726470642	0.0742373062776043	0.678113122161869	-4.44814324014525
RRP1B	-1.5203887	-3.76768957142857	-2.05712411214275	0.0743064381846231	0.678113122161869	-4.44900476143167
HADH	0.688697420000001	1.24879777142857	2.04885370133698	0.0752607376137348	0.678113122161869	-4.46081116819449
CDC37	0.65754998	-0.531686157142857	2.04748664086379	0.0754196268113058	0.678113122161869	-4.46276149186382
RAB18	-0.71254758	0.991461157142857	-2.03337700906308	0.0770787776149821	0.678113122161869	-4.48287049361507
PSMD12	-1.53534344	-0.837388614285714	-2.03241411177273	0.077193292362979	0.678113122161869	-4.48424142828806
SIN3A	1.1520043	-2.74711871428571	2.03018449941286	0.0774590905690888	0.678113122161869	-4.4874151744561
DPP3	-1.12245618	-1.37947758571429	-2.02705077169199	0.0778341780155496	0.678113122161869	-4.49187425661576
ARL1	-1.3144251	-3.43834142857143	-2.02656612126715	0.0778923452846266	0.678113122161869	-4.4925637106808
TRMT112	1.32975746	-0.762520557142857	2.02388294189531	0.0782151442239497	0.678113122161869	-4.49637991762348
TOLLIP	1.0809614	-3.75682728571429	2.01224734949106	0.0796300820466072	0.678113122161869	-4.51291242722891
X9.Sep	0.966548664000001	1.21607059714286	2.01131408390481	0.0797446430931058	0.678113122161869	-4.51423729351455
KLC1	-1.2354443	0.707316274285714	-2.01126910371329	0.0797501685853311	0.678113122161869	-4.51430114308473
HNRNPK.1	-1.73884201	0.283784857142857	-2.00382029468076	0.0806703502648276	0.678113122161869	-4.52486910887026
WDR12	1.591849	-3.103832	1.99881163237059	0.081294878579147	0.678113122161869	-4.53196875804372
PFDN6	-1.34401383	-0.0554748214285714	-1.99800150088488	0.0813963334453927	0.678113122161869	-4.53311661297163
MEIS2	-1.5222241	-2.98125557142857	-1.99787491849298	0.081412196779575	0.678113122161869	-4.5332959521192
PSAP	0.898480200000001	2.62027542857143	1.99650196749523	0.0815844481204975	0.678113122161869	-4.53524090568001
FUBP3	1.1308746	-2.04855357142857	1.99130853027364	0.0822392234100003	0.678113122161869	-4.5425944994519
SSR1	1.5698341	-3.39348657142857	1.9908682128701	0.0822949712334815	0.678113122161869	-4.54321770308721
HIST2H2BE	-0.8293022	4.68326671428571	-1.98872880393171	0.0825663599017546	0.678113122161869	-4.54624513770562
ASNA1	0.953363518	-0.654340691428571	1.98842041141378	0.0826055516247835	0.678113122161869	-4.54668145831472
TOP2B	-0.9433559	1.73005014285714	-1.98832047246114	0.0826182561239074	0.678113122161869	-4.54682284987062
PAFAH1B3	-0.8495848	3.08665328571429	-1.98676566791409	0.0828161509600333	0.678113122161869	-4.5490222834867
IGF2BP3	-1.23358313	1.34431533714286	-1.98366047933977	0.0832127534576735	0.678113122161869	-4.55341336515808
YTHDF2	1.4287794	-2.24098071428571	1.98121999595095	0.0835257486636711	0.678113122161869	-4.55686303998247
NES	1.0732311	3.29622685714286	1.98032598043804	0.0836406923952153	0.678113122161869	-4.5581264313046
COPS2	-1.26074436	-1.89982481428571	-1.97924535911272	0.0837798325127007	0.678113122161869	-4.5596532987752
RAB14	-0.876242702	-0.0453748057142857	-1.97922543752112	0.0837823997066677	0.678113122161869	-4.55968144470166
COTL1	-0.7412134	2.26776714285714	-1.97505700138589	0.0843212429256302	0.678113122161869	-4.56556887859824
SMARCD1	-1.2287875	-2.21145314285714	-1.97403022217395	0.0844544859815268	0.678113122161869	-4.56701850925432
TMEM43	0.697182158	0.624671744285714	1.9737525511634	0.0844905537636884	0.678113122161869	-4.56741049234859
PPP2R5C	1.27592835	-2.10206144285714	1.97233000683032	0.0846755675008812	0.678113122161869	-4.56941840954765
PTBP2	-1.27144492	1.46578954285714	-1.95674157720328	0.0867288062696363	0.689264214222615	-4.59139231237983
CNPY4	1.52695001	-1.60146086857143	1.95563363568634	0.086876555901344	0.689264214222615	-4.59295204374066
GRPEL1	0.7343903	-3.330067	1.95360026240117	0.0871483489246985	0.689264214222615	-4.5958138558369
DPYSL4	-1.1596881	3.06990114285714	-1.93790814084629	0.0892736168937554	0.698011494531317	-4.61786762982446
DCAF7	-1.1815431	-2.05905464285714	-1.93734442226565	0.0893508862771532	0.698011494531317	-4.61865882770112
DCTPP1	2.0067414	-3.09884471428571	1.93614247866919	0.0895158528371346	0.698011494531317	-4.62034554882801
VAPA	-0.915948882000001	-0.284638698571429	-1.93326545633832	0.0899119156843791	0.698011494531317	-4.62438158566593
SUCLG2	2.0594927	-2.38140431428571	1.9304926045885	0.0902952339831102	0.698011494531317	-4.6282696509687
SNCA	-1.20023702	-1.56916334285714	-1.92943067654134	0.0904424507020724	0.698011494531317	-4.62975819685055
NIT1	-1.11774	-2.49285428571429	-1.92511642594933	0.0910429199818826	0.699823890945073	-4.63580290721942
APOC3	2.3164581	-1.42127132857143	1.91505673118127	0.0924579801635721	0.701269178949032	-4.64988031744488
PEA15	1.19865316	2.03542167142857	1.91472473840117	0.092505038691309	0.701269178949032	-4.65034448844447
IARS2	-1.3530742	-2.78208942857143	-1.9118452233835	0.0929141633323601	0.701269178949032	-4.65436931878562
