Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
protein kinase A catalytic subunit binding (GO:0034236)	2/13	0.004021496387506467	0.052056036571611494	0	0	24.70859277708593	136.2950985129956	GSK3A;EZR
protein kinase binding (GO:0019901)	10/506	0.004476729871154741	0.05489884526205551	0	0	2.8278401122019634	15.29539816515709	PPP1CB;GSK3A;GSTP1;DCX;MSN;HSPB1;THY1;IQGAP1;EZR;MAPRE1
chloride channel regulator activity (GO:0017081)	2/15	0.005361339763639019	0.06245960824639457	0	0	20.905163329820866	109.3035115095383	SLC9A3R1;STX7
calcium-dependent phospholipid binding (GO:0005544)	3/50	0.006035329465923697	0.0645796675090602	0	0	8.718268525311812	44.55144049537493	ANXA2;ANXA5;ANXA6
3'-5' DNA helicase activity (GO:0043138)	2/16	0.00609765100943916	0.0645796675090602	0	0	19.410958904109588	98.9930110356138	MCM7;MCM2
adrenergic receptor binding (GO:0031690)	2/17	0.006877312024858715	0.06676723757467003	0	0	18.115981735159817	90.2090273817315	SLC9A3R1;DLG4
glutamate receptor binding (GO:0035254)	2/17	0.006877312024858715	0.06676723757467003	0	0	18.115981735159817	90.2090273817315	DLG4;CAMK2A
single-stranded DNA helicase activity (GO:0017116)	2/19	0.008563998802236471	0.07674660465081146	0	0	15.983078162771958	76.08245764251495	MCM7;MCM2
ankyrin binding (GO:0030506)	2/19	0.008563998802236471	0.07674660465081146	0	0	15.983078162771958	76.08245764251495	NRCAM;FLNC
cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)	2/21	0.01041610521460757	0.08988713018531717	0	0	14.299206921413122	65.267329990588	PRDX5;SERPINB9
PDZ domain binding (GO:0030165)	3/63	0.011405712864619041	0.0949118249091513	0	0	6.824827586206896	30.531827965894685	SLC9A3R1;CXADR;DLG4
poly-pyrimidine tract binding (GO:0008187)	2/25	0.014595981111558798	0.11727115858597242	0	0	11.810005955926146	49.92100210930623	PTBP1;PABPC1
NAD binding (GO:0051287)	2/28	0.018127435398938227	0.1407897482650869	0	0	10.445732349841938	41.89082044849423	GRHPR;SORD
pre-mRNA binding (GO:0036002)	2/29	0.019376883994743587	0.1456391603475889	0	0	10.058346017250127	39.66684239897434	PTBP1;CELF2
amino acid binding (GO:0016597)	2/32	0.02333388845469724	0.16004544891336042	0	0	9.051141552511416	34.01281902289565	DDAH1;SHMT2
calcium channel activity (GO:0005262)	3/84	0.02447341666432229	0.16004544891336042	0	0	5.050063856960409	18.7365842323502	ANXA2;CACNA2D1;ANXA6
tubulin binding (GO:0015631)	6/307	0.02687828564265182	0.16004544891336042	0	0	2.7445135931870293	9.925359252633577	MAP1LC3B;VAPA;MAP1S;MAP2;DCX;EZR
NADP binding (GO:0050661)	2/36	0.02907548563319976	0.16004544891336042	0	0	7.984689766317486	28.24871356206334	GRHPR;CAT
tau protein binding (GO:0048156)	2/40	0.03531687253719723	0.16004544891336042	0	0	7.142754145638068	23.88104459451772	GSK3A;MAP2
cysteine-type endopeptidase inhibitor activity (GO:0004869)	2/40	0.03531687253719723	0.16004544891336042	0	0	7.142754145638068	23.88104459451772	PRDX5;SERPINB9
single-stranded DNA binding (GO:0003697)	3/97	0.03535365233380544	0.16004544891336042	0	0	4.348789435069699	14.5351919055479	MCM7;MCM3;MCM2
hydroxymethyl-, formyl- and related transferase activity (GO:0016742)	1/5	0.03645982524307186	0.16004544891336042	0	0	33.755102040816325	111.78151585561791	SHMT2
mannokinase activity (GO:0019158)	1/5	0.03645982524307186	0.16004544891336042	0	0	33.755102040816325	111.78151585561791	HK1
beta-2 adrenergic receptor binding (GO:0031698)	1/5	0.03645982524307186	0.16004544891336042	0	0	33.755102040816325	111.78151585561791	SLC9A3R1
U2 snRNA binding (GO:0030620)	1/5	0.03645982524307186	0.16004544891336042	0	0	33.755102040816325	111.78151585561791	SF3B3
carbonyl reductase (NADPH) activity (GO:0004090)	1/5	0.03645982524307186	0.16004544891336042	0	0	33.755102040816325	111.78151585561791	CBR1
voltage-gated calcium channel activity involved in cardiac muscle cell action potential (GO:0086007)	1/5	0.03645982524307186	0.16004544891336042	0	0	33.755102040816325	111.78151585561791	CACNA2D1
neuroligin family protein binding (GO:0097109)	1/5	0.03645982524307186	0.16004544891336042	0	0	33.755102040816325	111.78151585561791	DLG4
CCR5 chemokine receptor binding (GO:0031730)	1/5	0.03645982524307186	0.16004544891336042	0	0	33.755102040816325	111.78151585561791	NES
DNA insertion or deletion binding (GO:0032135)	1/5	0.03645982524307186	0.16004544891336042	0	0	33.755102040816325	111.78151585561791	PCNA
fructokinase activity (GO:0008865)	1/5	0.03645982524307186	0.16004544891336042	0	0	33.755102040816325	111.78151585561791	HK1
procollagen-proline 4-dioxygenase activity (GO:0004656)	1/5	0.03645982524307186	0.16004544891336042	0	0	33.755102040816325	111.78151585561791	P4HB
glucokinase activity (GO:0004340)	1/5	0.03645982524307186	0.16004544891336042	0	0	33.755102040816325	111.78151585561791	HK1
hexokinase activity (GO:0004396)	1/5	0.03645982524307186	0.16004544891336042	0	0	33.755102040816325	111.78151585561791	HK1
metal ion binding (GO:0046872)	8/517	0.03869347746248677	0.16004544891336042	0	0	2.1715408363738424	7.062033717832158	DUT;ANXA2;ANXA5;ANXA6;CDH13;DCHS1;IQGAP1;DCTPP1
1-acylglycerophosphocholine O-acyltransferase activity (GO:0047184)	1/6	0.04359178583983181	0.16004544891336042	0	0	27.002721088435376	84.59646156406902	PRDX6
sodium ion binding (GO:0031402)	1/6	0.04359178583983181	0.16004544891336042	0	0	27.002721088435376	84.59646156406902	ATP1A1
keratin filament binding (GO:1990254)	1/6	0.04359178583983181	0.16004544891336042	0	0	27.002721088435376	84.59646156406902	VIM
alpha-glucosidase activity (GO:0090599)	1/6	0.04359178583983181	0.16004544891336042	0	0	27.002721088435376	84.59646156406902	GANAB
thiol oxidase activity (GO:0016972)	1/6	0.04359178583983181	0.16004544891336042	0	0	27.002721088435376	84.59646156406902	P4HB
P-type sodium transporter activity (GO:0008554)	1/6	0.04359178583983181	0.16004544891336042	0	0	27.002721088435376	84.59646156406902	ATP1A1
P-type sodium:potassium-exchanging transporter activity (GO:0005391)	1/6	0.04359178583983181	0.16004544891336042	0	0	27.002721088435376	84.59646156406902	ATP1A1
peroxisome targeting sequence binding (GO:0000268)	1/6	0.04359178583983181	0.16004544891336042	0	0	27.002721088435376	84.59646156406902	CAT
dopamine receptor binding (GO:0050780)	1/6	0.04359178583983181	0.16004544891336042	0	0	27.002721088435376	84.59646156406902	DLG4
pre-miRNA binding (GO:0070883)	1/6	0.04359178583983181	0.16004544891336042	0	0	27.002721088435376	84.59646156406902	PRKRA
calcium ion binding (GO:0005509)	6/348	0.045069476216148666	0.16004544891336042	0	0	2.410427477143563	7.47124064083139	ANXA2;ANXA5;ANXA6;CDH13;DCHS1;IQGAP1
protein homodimerization activity (GO:0042803)	9/636	0.04710305923689417	0.16004544891336042	0	0	1.9853017107844824	6.065925248673233	GRHPR;TPI1;SHMT2;PRKRA;CAT;CAMK2A;HSPB1;FLNA;SRGAP2
JUN kinase binding (GO:0008432)	1/7	0.050671312749703754	0.16004544891336042	0	0	22.501133786848072	67.10727682064287	GSTP1
MutLalpha complex binding (GO:0032405)	1/7	0.050671312749703754	0.16004544891336042	0	0	22.501133786848072	67.10727682064287	PCNA
NADH dehydrogenase activity (GO:0003954)	1/7	0.050671312749703754	0.16004544891336042	0	0	22.501133786848072	67.10727682064287	NDUFA13
oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor (GO:0016670)	1/7	0.050671312749703754	0.16004544891336042	0	0	22.501133786848072	67.10727682064287	P4HB
P-type potassium transmembrane transporter activity (GO:0008556)	1/7	0.050671312749703754	0.16004544891336042	0	0	22.501133786848072	67.10727682064287	ATP1A1
gamma-aminobutyric acid transmembrane transporter activity (GO:0015185)	1/7	0.050671312749703754	0.16004544891336042	0	0	22.501133786848072	67.10727682064287	SLC9A3R1
GPI anchor binding (GO:0034235)	1/7	0.050671312749703754	0.16004544891336042	0	0	22.501133786848072	67.10727682064287	THY1
GTP binding (GO:0005525)	4/189	0.052042586546893026	0.16004544891336042	0	0	2.953003003003003	8.728170079108406	RAB2A;TUBB6;ARF1;ANXA6
phosphatase binding (GO:0019902)	3/114	0.05272940874661048	0.16004544891336042	0	0	3.6795899347623484	10.827494882562466	SLC9A3R1;DLG4;IQGAP1
purine ribonucleoside triphosphate binding (GO:0035639)	7/460	0.05529048200123162	0.16004544891336042	0	0	2.125984375244626	6.155053232997432	RAB2A;NDUFA13;TUBB6;ARF1;OLA1;ANXA6;ATP1A1
acetylcholine receptor binding (GO:0033130)	1/8	0.057698788449451824	0.16004544891336042	0	0	19.285714285714285	55.0128684168973	DLG4
sulfurtransferase activity (GO:0016783)	1/8	0.057698788449451824	0.16004544891336042	0	0	19.285714285714285	55.0128684168973	MPST
calcium-dependent protein kinase activity (GO:0010857)	1/8	0.057698788449451824	0.16004544891336042	0	0	19.285714285714285	55.0128684168973	CAMK2A
calcium-dependent protein serine/threonine kinase activity (GO:0009931)	1/8	0.057698788449451824	0.16004544891336042	0	0	19.285714285714285	55.0128684168973	CAMK2A
calcium-independent phospholipase A2 activity (GO:0047499)	1/8	0.057698788449451824	0.16004544891336042	0	0	19.285714285714285	55.0128684168973	PRDX6
peptidyl-proline 4-dioxygenase activity (GO:0031545)	1/8	0.057698788449451824	0.16004544891336042	0	0	19.285714285714285	55.0128684168973	P4HB
disulfide oxidoreductase activity (GO:0015036)	1/8	0.057698788449451824	0.16004544891336042	0	0	19.285714285714285	55.0128684168973	TXNL1
procollagen-proline dioxygenase activity (GO:0019798)	1/8	0.057698788449451824	0.16004544891336042	0	0	19.285714285714285	55.0128684168973	P4HB
G protein-coupled glutamate receptor binding (GO:0035256)	1/8	0.057698788449451824	0.16004544891336042	0	0	19.285714285714285	55.0128684168973	SLC9A3R1
glucosidase activity (GO:0015926)	1/8	0.057698788449451824	0.16004544891336042	0	0	19.285714285714285	55.0128684168973	GANAB
GTPase binding (GO:0051020)	4/201	0.06242627736567836	0.16769189439290313	0	0	2.7714326001128033	7.687313778071681	GNB1;FLNA;IQGAP1;SRGAP2
hydro-lyase activity (GO:0016836)	2/55	0.06261457000936727	0.16769189439290313	0	0	5.117342982682864	14.178915324570266	PCBD1;ENO2
calcium ion transmembrane transporter activity (GO:0015085)	2/55	0.06261457000936727	0.16769189439290313	0	0	5.117342982682864	14.178915324570266	ANXA2;ANXA6
potassium ion binding (GO:0030955)	1/9	0.06467459271360257	0.16931663036257752	0	0	16.874149659863946	46.20794950585693	ATP1A1
guanylate kinase activity (GO:0004385)	1/9	0.06467459271360257	0.16931663036257752	0	0	16.874149659863946	46.20794950585693	DLG2
ionotropic glutamate receptor binding (GO:0035255)	1/10	0.07159910271953598	0.1793826982113106	0	0	14.998488284202569	39.54610515433267	DLG4
lipase inhibitor activity (GO:0055102)	1/10	0.07159910271953598	0.1793826982113106	0	0	14.998488284202569	39.54610515433267	ANXA5
chloride channel inhibitor activity (GO:0019869)	1/10	0.07159910271953598	0.1793826982113106	0	0	14.998488284202569	39.54610515433267	STX7
protein binding involved in heterotypic cell-cell adhesion (GO:0086080)	1/10	0.07159910271953598	0.1793826982113106	0	0	14.998488284202569	39.54610515433267	CXADR
serine-type endopeptidase inhibitor activity (GO:0004867)	2/60	0.0728909636457808	0.1806765375475205	0	0	4.6750118091639115	12.242876995345728	ANXA2;SERPINB9
guanyl ribonucleotide binding (GO:0032561)	4/214	0.07481493603097662	0.18284137448085017	0	0	2.598148148148148	6.7363167432041395	RAB2A;TUBB6;ARF1;ANXA6
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines (GO:0016813)	1/11	0.07847269291023612	0.18284137448085017	0	0	13.49795918367347	34.35236788543272	DDAH1
adenyl nucleotide binding (GO:0030554)	1/11	0.07847269291023612	0.18284137448085017	0	0	13.49795918367347	34.35236788543272	PFN1
adenyl-nucleotide exchange factor activity (GO:0000774)	1/11	0.07847269291023612	0.18284137448085017	0	0	13.49795918367347	34.35236788543272	PFN1
MAP-kinase scaffold activity (GO:0005078)	1/11	0.07847269291023612	0.18284137448085017	0	0	13.49795918367347	34.35236788543272	IQGAP1
carbohydrate kinase activity (GO:0019200)	1/11	0.07847269291023612	0.18284137448085017	0	0	13.49795918367347	34.35236788543272	HK1
ribosomal large subunit binding (GO:0043023)	1/12	0.08529573508506066	0.19484221838057975	0	0	12.270253555967841	30.204834380712917	RBM3
neurexin family protein binding (GO:0042043)	1/12	0.08529573508506066	0.19484221838057975	0	0	12.270253555967841	30.204834380712917	NLGN3
aldehyde dehydrogenase (NAD+) activity (GO:0004029)	1/13	0.09206859835283705	0.20237720203972673	0	0	11.24716553287982	26.826979305512165	ALDH7A1
alkali metal ion binding (GO:0031420)	1/13	0.09206859835283705	0.20237720203972673	0	0	11.24716553287982	26.826979305512165	ATP1A1
exoribonuclease activity (GO:0004532)	1/13	0.09206859835283705	0.20237720203972673	0	0	11.24716553287982	26.826979305512165	EXOSC6
GTPase inhibitor activity (GO:0005095)	1/13	0.09206859835283705	0.20237720203972673	0	0	11.24716553287982	26.826979305512165	IQGAP1
4 iron, 4 sulfur cluster binding (GO:0051539)	1/14	0.09879164917820933	0.20925867507747978	0	0	10.381475667189953	24.030439828110733	NDUFS1
U6 snRNA binding (GO:0017070)	1/14	0.09879164917820933	0.20925867507747978	0	0	10.381475667189953	24.030439828110733	LSM3
NADPH binding (GO:0070402)	1/14	0.09879164917820933	0.20925867507747978	0	0	10.381475667189953	24.030439828110733	GRHPR
deoxyribonuclease activity (GO:0004536)	1/14	0.09879164917820933	0.20925867507747978	0	0	10.381475667189953	24.030439828110733	MAP1S
ATPase binding (GO:0051117)	2/73	0.10181975736200229	0.21368177018522458	0	0	3.816515531545437	8.719024807358487	RDX;EZR
aldehyde dehydrogenase [NAD(P)+] activity (GO:0004030)	1/15	0.10546525137897352	0.21368177018522458	0	0	9.639455782312925	21.682738811969994	ALDH7A1
oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor (GO:0016646)	1/15	0.10546525137897352	0.21368177018522458	0	0	9.639455782312925	21.682738811969994	MTHFD1
cytochrome-c oxidase activity (GO:0004129)	1/15	0.10546525137897352	0.21368177018522458	0	0	9.639455782312925	21.682738811969994	COX5A
peptidoglycan binding (GO:0042834)	1/15	0.10546525137897352	0.21368177018522458	0	0	9.639455782312925	21.682738811969994	HK1
phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	2/75	0.10651564559436691	0.2139495295128232	0	0	3.711578157252768	8.311943430621978	ANXA2;PFN1
oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor (GO:0016655)	1/16	0.11208976613663611	0.2232215000840702	0	0	8.996371882086168	19.688157234385223	CBR1
low-density lipoprotein particle binding (GO:0030169)	1/17	0.11866555206318279	0.2343141833111999	0	0	8.433673469387756	17.975921517736868	CDH13
cadherin binding involved in cell-cell adhesion (GO:0098641)	1/18	0.12519296508571937	0.2430830072081051	0	0	7.937174869947979	16.492647814827816	ANXA2
DNA polymerase binding (GO:0070182)	1/18	0.12519296508571937	0.2430830072081051	0	0	7.937174869947979	16.492647814827816	PCNA
mRNA 3'-UTR binding (GO:0003730)	2/85	0.13080266786300662	0.2518762116700871	0	0	3.2627496286515925	6.6366462709575655	CELF2;PABPC1
tau-protein kinase activity (GO:0050321)	1/20	0.13810408360894222	0.25950202807164147	0	0	7.100966702470462	14.058122135286423	GSK3A
microtubule plus-end binding (GO:0051010)	1/20	0.13810408360894222	0.25950202807164147	0	0	7.100966702470462	14.058122135286423	MAPRE1
nucleoside monophosphate kinase activity (GO:0050145)	1/20	0.13810408360894222	0.25950202807164147	0	0	7.100966702470462	14.058122135286423	DLG2
small GTPase binding (GO:0031267)	3/175	0.14041059919721774	0.2609753315124217	0	0	2.367281475541299	4.647409820266425	FLNA;IQGAP1;SRGAP2
actinin binding (GO:0042805)	1/21	0.14448848826224206	0.2609753315124217	0	0	6.745578231292517	13.049695067396527	CSRP2
fibroblast growth factor binding (GO:0017134)	1/21	0.14448848826224206	0.2609753315124217	0	0	6.745578231292517	13.049695067396527	RPS2
pyridoxal phosphate binding (GO:0030170)	1/21	0.14448848826224206	0.2609753315124217	0	0	6.745578231292517	13.049695067396527	SHMT2
histone acetyltransferase binding (GO:0035035)	1/21	0.14448848826224206	0.2609753315124217	0	0	6.745578231292517	13.049695067396527	PCNA
heme binding (GO:0020037)	2/91	0.14593012048109388	0.2615516774776529	0	0	3.0418654763737107	5.854457638970256	PGRMC2;CAT
TBP-class protein binding (GO:0017025)	1/22	0.15082591837284567	0.26225700731994805	0	0	6.424036281179139	12.151893106042852	DR1
poly(A) binding (GO:0008143)	1/22	0.15082591837284567	0.26225700731994805	0	0	6.424036281179139	12.151893106042852	PABPC1
poly(U) RNA binding (GO:0008266)	1/22	0.15082591837284567	0.26225700731994805	0	0	6.424036281179139	12.151893106042852	PABPC1
protein kinase A regulatory subunit binding (GO:0034237)	1/22	0.15082591837284567	0.26225700731994805	0	0	6.424036281179139	12.151893106042852	EZR
phosphatidylinositol bisphosphate binding (GO:1902936)	2/94	0.15362476689662452	0.2651449680512112	0	0	2.942227516378797	5.511504829388989	ANXA2;PFN1
protein heterodimerization activity (GO:0046982)	3/188	0.1631269825492124	0.2749122180646157	0	0	2.1994780987884437	3.98815163929787	VAPA;ATP1A1;P4HB
lipoprotein particle binding (GO:0071813)	1/24	0.16336122560299707	0.2749122180646157	0	0	5.8648328896776105	10.625853921726193	CDH13
calmodulin-dependent protein kinase activity (GO:0004683)	1/24	0.16336122560299707	0.2749122180646157	0	0	5.8648328896776105	10.625853921726193	CAMK2A
cation channel activity (GO:0005261)	2/98	0.16400342622738875	0.2749122180646157	0	0	2.8190639269406392	5.096495349991006	ANXA2;ANXA6
actin monomer binding (GO:0003785)	1/25	0.16955978178754713	0.28019453302481195	0	0	5.620181405895692	9.973291336989591	PFN1
mRNA 5'-UTR binding (GO:0048027)	1/25	0.16955978178754713	0.28019453302481195	0	0	5.620181405895692	9.973291336989591	SHMT2
general transcription initiation factor binding (GO:0140296)	1/26	0.17571272171279131	0.2883173532329604	0	0	5.395102040816327	9.381569269744272	DR1
glutathione transferase activity (GO:0004364)	1/27	0.18182037873406148	0.296252784930324	0	0	5.187336473050759	8.843039277830465	GSTP1
monocarboxylic acid transmembrane transporter activity (GO:0008028)	1/28	0.18788308385755498	0.30190867957800216	0	0	4.9949609473419	8.351252049375448	SLC9A3R1
poly-purine tract binding (GO:0070717)	1/28	0.18788308385755498	0.30190867957800216	0	0	4.9949609473419	8.351252049375448	PABPC1
phospholipase A2 activity (GO:0004623)	1/29	0.1939011657318861	0.3094450110652703	0	0	4.816326530612245	7.900734332963019	PRDX6
ligand-gated channel activity (GO:0022834)	1/30	0.19987495053362248	0.3125561307002285	0	0	4.650011728829463	7.486813486371484	ANXA6
O-acyltransferase activity (GO:0008374)	1/30	0.19987495053362248	0.3125561307002285	0	0	4.650011728829463	7.486813486371484	PRDX6
protein serine/threonine kinase inhibitor activity (GO:0030291)	1/30	0.19987495053362248	0.3125561307002285	0	0	4.650011728829463	7.486813486371484	HSPB1
ligand-gated ion channel activity (GO:0015276)	1/31	0.20580476208856874	0.3196833971109101	0	0	4.494784580498866	7.105478246409346	ANXA6
endopeptidase inhibitor activity (GO:0004866)	2/115	0.20927594361664875	0.32237898571756707	0	0	2.3928961086192264	3.7427326164919683	ANXA2;SERPINB9
beta-tubulin binding (GO:0048487)	1/32	0.2116909219518788	0.32237898571756707	0	0	4.3495720868992755	6.753267338040025	MAP1S
chemoattractant activity (GO:0042056)	1/32	0.2116909219518788	0.32237898571756707	0	0	4.3495720868992755	6.753267338040025	SCG2
GTPase activity (GO:0003924)	3/216	0.21526026628079134	0.3256859872949635	0	0	1.907625060709082	2.9299355275317587	RAB2A;GNB1;AGAP3
protease binding (GO:0002020)	2/118	0.21740600175836816	0.3268103123206437	0	0	2.3306565895134623	3.5565556137986456	ANXA2;SERPINB9
phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	1/35	0.22909067123930946	0.3416547697085763	0	0	3.965186074429772	5.84324653497433	IQGAP1
protein phosphatase binding (GO:0019903)	2/123	0.2310155051852592	0.3416547697085763	0	0	2.233782406883279	3.273095349629383	DLG4;IQGAP1
GTPase activator activity (GO:0005096)	4/336	0.23815818711432982	0.3416547697085763	0	0	1.6331994645247658	2.3433475404425286	EEF1D;THY1;IQGAP1;SRGAP2
hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)	1/37	0.24047803533135842	0.3416547697085763	0	0	3.744520030234316	5.33641481020768	GANAB
ion channel inhibitor activity (GO:0008200)	1/37	0.24047803533135842	0.3416547697085763	0	0	3.744520030234316	5.33641481020768	STX7
voltage-gated calcium channel activity (GO:0005245)	1/37	0.24047803533135842	0.3416547697085763	0	0	3.744520030234316	5.33641481020768	CACNA2D1
core promoter sequence-specific DNA binding (GO:0001046)	1/37	0.24047803533135842	0.3416547697085763	0	0	3.744520030234316	5.33641481020768	DR1
phosphotyrosine residue binding (GO:0001784)	1/37	0.24047803533135842	0.3416547697085763	0	0	3.744520030234316	5.33641481020768	PFN1
protein serine/threonine kinase activator activity (GO:0043539)	1/37	0.24047803533135842	0.3416547697085763	0	0	3.744520030234316	5.33641481020768	IQGAP1
ATPase regulator activity (GO:0060590)	1/38	0.24610890673440372	0.3475356076916125	0	0	3.6431329288472147	5.107603622928858	PFN1
GTPase regulator activity (GO:0030695)	3/233	0.2484582343113548	0.34873956984666066	0	0	1.765097451274363	2.4578638145995377	THY1;IQGAP1;SRGAP2
signaling receptor complex adaptor activity (GO:0030159)	1/39	0.25169831247753316	0.35117189704949237	0	0	3.547081990691013	4.893285024725894	G3BP2
proton transmembrane transporter activity (GO:0015078)	1/40	0.25724655583216	0.3567764732672219	0	0	3.4559567416710273	4.692222599085263	COX5A
carboxylic acid binding (GO:0031406)	1/41	0.262753937906009	0.3591691753583688	0	0	3.369387755102041	4.5033123524247385	SHMT2
active ion transmembrane transporter activity (GO:0022853)	1/42	0.2682207575637604	0.3591691753583688	0	0	3.287041645926663	4.325565740308363	COX5A
signal sequence binding (GO:0005048)	1/42	0.2682207575637604	0.3591691753583688	0	0	3.287041645926663	4.325565740308363	CAT
CCR chemokine receptor binding (GO:0048020)	1/42	0.2682207575637604	0.3591691753583688	0	0	3.287041645926663	4.325565740308363	NES
cell-cell adhesion mediator activity (GO:0098632)	1/42	0.2682207575637604	0.3591691753583688	0	0	3.287041645926663	4.325565740308363	ANXA2
protein phosphorylated amino acid binding (GO:0045309)	1/42	0.2682207575637604	0.3591691753583688	0	0	3.287041645926663	4.325565740308363	PFN1
snRNA binding (GO:0017069)	1/43	0.27364731156700234	0.3643418491149231	0	0	3.2086167800453516	4.158095210638435	SF3B3
damaged DNA binding (GO:0003684)	1/44	0.2790338944959962	0.3694028262361768	0	0	3.133839582344566	4.000101846576225	PCNA
single-stranded RNA binding (GO:0003727)	1/45	0.2843807987258166	0.3722512702422206	0	0	3.062461348175634	3.850864761338285	PTBP1
protein kinase C binding (GO:0005080)	1/45	0.2843807987258166	0.3722512702422206	0	0	3.062461348175634	3.850864761338285	HSPB1
magnesium ion binding (GO:0000287)	2/146	0.29399259163829133	0.38268309414369767	0	0	1.8748097412480975	2.2951434172322913	DUT;DCTPP1
amino acid transmembrane transporter activity (GO:0015171)	1/49	0.3053774035133981	0.3931101382244296	0	0	2.806689342403628	3.3293142044468143	SLC9A3R1
exonuclease activity (GO:0004527)	1/49	0.3053774035133981	0.3931101382244296	0	0	2.806689342403628	3.3293142044468143	EXOSC6
cholesterol binding (GO:0015485)	1/50	0.3105302270346101	0.3953745513610063	0	0	2.749271137026239	3.215201203875706	ANXA6
potassium channel regulator activity (GO:0015459)	1/50	0.3105302270346101	0.3953745513610063	0	0	2.749271137026239	3.215201203875706	FLNA
